text,id,label,review,text_id,las,uas,la
"Muide , ansambli järgmisel aastal ilmuval plaadil on üks lugu pühendatud Bikersi pubile",2264,"[{""start"": 0, ""end"": 5, ""text"": ""Muide"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4306,100.0,100.0,100.0
"Esmakordselt on messil kaitsejõudude peastaap , Rocca al Mare kool ja riigikogu .",2277,"[{""start"": 0, ""end"": 12, ""text"": ""Esmakordselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4633,100.0,100.0,100.0
""" See võis olla üks põhjusi , miks uppus kalalaev Katrin , kuid täpset põhjust ei saa teada enne , kui uurimine selle välja selgitab . """,2303,"[{""start"": 92, ""end"": 96, ""text"": ""enne"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5246,100.0,100.0,100.0
Väidetavalt maksis Liibüa iga pantvangi eest miljon dollarit lunaraha .,2309,"[{""start"": 0, ""end"": 11, ""text"": ""Väidetavalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5373,100.0,100.0,100.0
"Viimasel kahekümnel kilomeetril on kaks tõusu , ajalugu näitab , et just seal pannakse paremusjärjestus paika . """,2316,"[{""start"": 73, ""end"": 77, ""text"": ""seal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5589,100.0,100.0,100.0
"Tartu Ehitus- ja Kergetööstuskool kaalub kahe oma õpilase väljaheitmist , kui kohus nad Tartu Pauluse kalmistu sadakonna haua rüüstamises süüdi mõistab , kirjutab tänane Postimees .",2333,"[{""start"": 138, ""end"": 143, ""text"": ""süüdi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5828,100.0,100.0,100.0
Väidetavasti teenis fond suure osa oma varasemate aastate kasumist intressivahede vähenemise pealt .,2338,"[{""start"": 0, ""end"": 12, ""text"": ""Väidetavasti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5924,100.0,100.0,100.0
Relvajõududel ei tohi olla võimalust kulutada raha täitevvõimu teadmata või tema soovi vastaselt .,2343,"[{""start"": 87, ""end"": 96, ""text"": ""vastaselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6046,100.0,100.0,100.0
"Turniiri atraktiivseimaks mängijaks ning pealtvaatajate lemmikuks peeti Endla teatri näitlejat Sepo Seemani , kes arvas , et ta oli kõige nõmedam mängija .",2346,"[{""start"": 132, ""end"": 137, ""text"": ""kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6073,100.0,100.0,100.0
""" Kui toimetaja seda uskuma jääks , et reede öösel teen ma 100-kroonise piletiga ööklubis tööd , "" ohkab ameeriklanna ja ostab pileti .",2349,"[{""start"": 39, ""end"": 50, ""text"": ""reede öösel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6131,100.0,100.0,100.0
Kaob ju pärast reformiprotsessi lõpulejõudmise ning omavalitsuste eeldatavat ühinemist maavalitsuste järele vajadus .,2353,"[{""start"": 5, ""end"": 7, ""text"": ""ju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6195,100.0,100.0,100.0
Samuti on valitsus sõnades seadnud prioriteediks Eesti igakülgse ettevalmistamise EL-i täisliikmeks saamiseks .,2357,"[{""start"": 0, ""end"": 6, ""text"": ""Samuti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6292,100.0,100.0,100.0
""" Ega selliste pisiasjade pärast hakka keegi politseid tülitama . """,2362,"[{""start"": 2, ""end"": 5, ""text"": ""Ega"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6351,100.0,100.0,100.0
Luige hinnangul laienemise esimene ring pigem rahustab kui ärritab Venemaad .,2370,"[{""start"": 40, ""end"": 45, ""text"": ""pigem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6481,100.0,100.0,100.0
Siis hakkavad inimesed Suletud Ruumist välja tulema .,2389,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6865,100.0,100.0,100.0
"Eesti Päevalehe artiklid Vene Ühtsuspartei nimekirjas olevatest , kuid sellesse parteisse mitte astunud eestlastest viisid keskkriminaalpolitsei süüdistuse esitamiseni partei juhatuse liikmele Eduard Sedaševile .",2400,"[{""start"": 90, ""end"": 95, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7056,100.0,100.0,100.0
"Sedašev ennast süüdi ei tunnistanud , vaid nentis , et ta ei kontrollinud andmete õigsust .",2401,"[{""start"": 15, ""end"": 20, ""text"": ""süüdi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7060,100.0,100.0,100.0
Peetsi sõnul pole keskmiselt võttes palgad üle mõistuse suured .,2409,"[{""start"": 18, ""end"": 28, ""text"": ""keskmiselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7260,100.0,100.0,100.0
"Riided ei kõlvanud tal kuhugi . """,2411,"[{""start"": 23, ""end"": 29, ""text"": ""kuhugi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7282,100.0,100.0,100.0
"Katrin , mida te Streimannilt pärast 7,5 aasta möödumist avariist ootate ?",2419,"[{""start"": 30, ""end"": 36, ""text"": ""pärast"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7368,100.0,100.0,100.0
Hiljem kirjutas ta kolm erinevat seletuskirja .,2425,"[{""start"": 0, ""end"": 6, ""text"": ""Hiljem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7417,100.0,100.0,100.0
""" Olen seda teemat mõnes väljaandes kommenteerinud ja praegu pole mul midagi uut lisada , "" ütles Kaal .",2432,"[{""start"": 54, ""end"": 60, ""text"": ""praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7516,100.0,100.0,100.0
"Mõnedest asjadest on nende käe all saanud kunstitaiesed , näiteks neoonvärvilise karvaga tumbad , mida vaadates on raske arvata , et need kunagi midagi muud on olnud .",2435,"[{""start"": 58, ""end"": 65, ""text"": ""näiteks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7586,100.0,100.0,100.0
"EAL saatis 7. novembril haridusministrile , sotsiaalministrile ning riigikogu rahandus- , sotsiaal- ja kultuurikomisjonile kirja , milles juhtis tähelepanu tõigale , et hoolimata arstide koolituse programmi muutusest järgmisel aastal on riigieelarve projektis residentuurikulud võrreldes eelmise aastaga sama suured .",2436,"[{""start"": 0, ""end"": 3, ""text"": ""EAL"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7638,100.0,100.0,100.0
Seejärel palutakse leinajad kaubanduskeskuse paigale .,2441,"[{""start"": 0, ""end"": 8, ""text"": ""Seejärel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7694,100.0,100.0,100.0
"Samas peaks iga arukas inimene mõistma , et parkimise eest maksmine on autostunud ühiskonnas normaalne .",2442,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7700,100.0,100.0,100.0
Raviasutuse nõukogule jääb võimalus kehtestada voodipäevatasu või mitte seda teha .,2447,"[{""start"": 66, ""end"": 71, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7743,100.0,100.0,100.0
"N Liidus olid eestlased need , kes elasid paremini tänu oma töökultuurile ja traditsioonidele .",2452,"[{""start"": 42, ""end"": 50, ""text"": ""paremini"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7935,100.0,100.0,100.0
"Tahes tahtmata tuleb sel puhul küsida , milline on meie kultuuripoliitika rahapaigutamise efektiivsus ?",2454,"[{""start"": 0, ""end"": 5, ""text"": ""Tahes"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7939,100.0,100.0,100.0
"Rootsis võimul olevatele sotsiaal-demokraatidele algas valimiste aasta hästi , kuna viimase küsitluse põhjal pooldab neid 60 protsenti valijatest .",2465,"[{""start"": 55, ""end"": 76, ""text"": ""valimiste aasta hästi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,8081,100.0,100.0,100.0
""" Poska ja Uus-Sadama tänava vahel olev teelõik on viletsas olukorras ja seal tuleb kolme nädalaga välja vahetada pool kilomeetrit trammiteed , kaasa arvatud keerukoht ole Narva maantee .",2466,"[{""start"": 73, ""end"": 77, ""text"": ""seal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,8158,100.0,100.0,100.0
""" Kui maleliit katab suurmeistril kõik turniiriga seotud kulud , maletab Ehlvest tulemuslikult ja teda saadab edu .",2473,"[{""start"": 81, ""end"": 94, ""text"": ""tulemuslikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,8319,100.0,100.0,100.0
Tema sõnul reklaamiseadus sponsorlusele mingeid piiranguid ei sea ning seetõttu on esimese astme kohtus telekanalile määratud rahatrahv põhjendamatu .,2483,"[{""start"": 71, ""end"": 79, ""text"": ""seetõttu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,8406,100.0,100.0,100.0
Kella 12 -14 toimuvad ekskursioonid Toompeale ja all- linna .,2507,"[{""start"": 49, ""end"": 53, ""text"": ""all-"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,8783,100.0,100.0,100.0
""" Esiteks , mul on möödunudaastane litsents .",2515,"[{""start"": 2, ""end"": 9, ""text"": ""Esiteks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,8931,100.0,100.0,100.0
"Sageli on postkastid katkised , pole lukustatavad ning neil puudub omaniku nimi või aadress .",2537,"[{""start"": 0, ""end"": 6, ""text"": ""Sageli"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,9354,100.0,100.0,100.0
Seejärel kannavad jooksjad eri riikidest tõrvikut olümpialinna .,2547,"[{""start"": 0, ""end"": 8, ""text"": ""Seejärel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,9496,100.0,100.0,100.0
"Esimene "" Kaks takti ette "" oli eetris 1972. aastal .",2556,"[{""start"": 21, ""end"": 25, ""text"": ""ette"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,9563,100.0,100.0,100.0
"Siseministeeriumi kinnitusel tegeleb ebaseadusliku relvaäriga suur hulk inimesi , eriti aga nn rahvavabastusarmee võitlejad .",2568,"[{""start"": 82, ""end"": 87, ""text"": ""eriti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,9753,100.0,100.0,100.0
"Teisiti ei saa tööd teha , see peab meeldima .",2575,"[{""start"": 0, ""end"": 7, ""text"": ""Teisiti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,9835,100.0,100.0,100.0
"Venemaa valitsus otsustas välja vahetada valdava enamuse Venemaa koolide arvutites kasutatavatest arvutiprogrammidest ja operatsioonisüsteemidest , kuna praegu on need 90 protsendi ulatuses varastatud .",2583,"[{""start"": 153, ""end"": 159, ""text"": ""praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10024,100.0,100.0,100.0
"Seni ei ole maksuhaldur kõnealuseid tehinguid maksustanud , kuid vajadusel kaalub seadusest tuleneva õiguse kasutamist .",2585,"[{""start"": 0, ""end"": 4, ""text"": ""Seni"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10034,100.0,100.0,100.0
"Ei , sa nägid midagi enamat .",2586,"[{""start"": 0, ""end"": 2, ""text"": ""Ei"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10036,100.0,100.0,100.0
Üleeile esines ÜRO-s kõnega USA president George W. Bush .,2590,"[{""start"": 0, ""end"": 7, ""text"": ""Üleeile"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10086,100.0,100.0,100.0
"Ei , seinal on suitsetamist keelav silt .",2625,"[{""start"": 0, ""end"": 2, ""text"": ""Ei"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10671,100.0,100.0,100.0
"Siis kandis praegune Peterburi tee Suur-Raevalla tänava nime , "" selgitas Nerman .",2628,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10683,100.0,100.0,100.0
""" Praegu on liisijatel hirm ning lepingud vormistatakse ümber , "" tõdes Nissan Nordic Europe'i Balti osakonna juht Margus Mikk .",2630,"[{""start"": 2, ""end"": 8, ""text"": ""Praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10723,100.0,100.0,100.0
Või-malus sel juhul end lunastada on osta vähem reostavatelt riikidelt nende ärakasutamata saastekvoote .,2631,"[{""start"": 42, ""end"": 47, ""text"": ""vähem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10756,100.0,100.0,100.0
""" See tõstis , jah , motivatsiooni , "" kinnitas Tombak .",2638,"[{""start"": 13, ""end"": 18, ""text"": "", jah"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10934,100.0,100.0,100.0
Kolmekesi - Ree püsis kaaslaste tuules - tööd rügades tehti peagrupiga ees mõne kilomeetriga turvaline vahe sisse .,2639,"[{""start"": 0, ""end"": 9, ""text"": ""Kolmekesi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10950,100.0,100.0,100.0
Öösel seisab väikese baari ukse ees mees .,2644,"[{""start"": 0, ""end"": 5, ""text"": ""Öösel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11017,100.0,100.0,100.0
Hiljem lülitati ehitis kaitstavate mälestiste nimistusse .,2661,"[{""start"": 0, ""end"": 6, ""text"": ""Hiljem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11358,100.0,100.0,100.0
"Palvuste ajaks tõsteti kaks kirjutuslauda üksteise peale - nii saadi ruumi , "" rääkis tuntud näitleja ja Tallinna linnavolikogu liige Ahmetov .",2669,"[{""start"": 59, ""end"": 62, ""text"": ""nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11489,100.0,100.0,100.0
"Äkki on parem minna Iirimaa teed , kus on ühtne väheste eranditega ettevõtete tulumaksumäär soodsal 12,5 protsendi tasemel ?",2672,"[{""start"": 0, ""end"": 4, ""text"": ""Äkki"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11516,100.0,100.0,100.0
"Uut maksustrateegiat hakkame sügisest välja töötama , võib-olla on järgmiseks sügiseks meil konkreetne positsioon olemas .",2673,"[{""start"": 54, ""end"": 63, ""text"": ""võib-olla"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11519,100.0,100.0,100.0
""" Ja kohe laskis saatejuht eestikeelse laulu täies pikkuses inglisekeelsele otsa .",2684,"[{""start"": 5, ""end"": 9, ""text"": ""kohe"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11718,100.0,100.0,100.0
Miks nii tõsine ?,2686,"[{""start"": 5, ""end"": 8, ""text"": ""nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11736,100.0,100.0,100.0
"Poolas sain tugeva õlatrauma , aeg-ajalt andis tunda mullune seljavigastus . """,2706,"[{""start"": 31, ""end"": 40, ""text"": ""aeg-ajalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12164,100.0,100.0,100.0
"Inimesed ei mõista altmineku põhjuseid ning hakkavad arutlema - kas Pertelsoni vaevab mingi kompleks ? """,2709,"[{""start"": 64, ""end"": 67, ""text"": ""kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12189,100.0,100.0,100.0
"Nüüd jääb äparduste korral aega kosumiseks . """,2711,"[{""start"": 0, ""end"": 4, ""text"": ""Nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12200,100.0,100.0,100.0
"Ent vähk pole vältimatu - see areneb "" vaid "" 14 protsendil suitsetajatel .",2723,"[{""start"": 39, ""end"": 43, ""text"": ""vaid"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12445,100.0,100.0,100.0
Kuid pärast esmaspäevast kohtumist Emsisega otsustas Uus Aeg teda mitte toetada .,2728,"[{""start"": 66, ""end"": 71, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12525,100.0,100.0,100.0
Siis peaks sellest saama linna suurim venekeelse kirjanduse kauplus .,2730,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12633,100.0,100.0,100.0
"1. töö on parim kaitse vaesuse vastu - uus seadus motiveerib inimest töötama ja teenima töist tulu , mitte toetustest elama .",2734,"[{""start"": 101, ""end"": 106, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12713,100.0,100.0,100.0
Seega ei ole lotomiljonäridel uut lehte mõtet osta .,2737,"[{""start"": 0, ""end"": 5, ""text"": ""Seega"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12774,100.0,100.0,100.0
TT : Sagedamini on rööve olnud Astangu-Järveotsa vahelisel tühermaal .,2746,"[{""start"": 5, ""end"": 15, ""text"": ""Sagedamini"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12842,100.0,100.0,100.0
Siis möödus meist sõiduauto Ford Probe .,2748,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,12878,100.0,100.0,100.0
