text,id,label,review,text_id,las,uas,la
"Kunagised töökaaslased kinnitavad , et kadedust nad tema vastu ei tundnud , vastupidi , oldi rõõmsad , et lõpuks ometi oli avanenud nii oodatud kanal .",4080,"[{""start"": 52, ""end"": 62, ""text"": ""tema vastu"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,702,91.7,100.0,91.7
Eks ole ju kõige selle kohta kirjutatud lugematul hulgal raamatuid ?,4087,"[{""start"": 11, ""end"": 28, ""text"": ""kõige selle kohta"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,763,37.5,37.5,62.5
Kuid grafomaani ei erista geeniusest kirjutatud lehekülgede arv .,4091,"[{""start"": 26, ""end"": 36, ""text"": ""geeniusest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,821,75.0,75.0,75.0
"Esimene ahi on liiga kitsas , et sinna inimene koos puusärgiga mahutada , kui kirstu soovitakse põletada , tuleb seda teha eraldi ja selle eest on eritasu .",4110,"[{""start"": 47, ""end"": 62, ""text"": ""koos puusärgiga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,940,96.2,96.2,100.0
Tegelikult on kogu aeg rakkes ka krematooriumi juhataja .,4111,"[{""start"": 14, ""end"": 22, ""text"": ""kogu aeg"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,951,85.7,85.7,100.0
Hauakaevaja Väino Jõgi on Pärnamäel töötanud 23 aastat .,4112,"[{""start"": 26, ""end"": 35, ""text"": ""Pärnamäel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,969,37.5,37.5,75.0
"Omaette teenus on kalmupinkide ja ristide tegemine - Tallinna matusetarvete kaupluses on selleks eraldi puutöökoda , kus töötab üks inimene .",4118,"[{""start"": 86, ""end"": 139, ""text"": ""on selleks eraldi puutöökoda , kus töötab üks inimene"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,993,58.3,66.7,75.0
Tänini on meie poliitilistel vastastel vähemalt meie endi hinnangute kohaselt tõestusmaterjali nappinud .,4120,"[{""start"": 48, ""end"": 77, ""text"": ""meie endi hinnangute kohaselt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,999,22.2,33.3,55.6
"Heaks näiteks on Toronto Eesti Ühispank , milline on lisaks pangandusteenuste osutamisele osutunud ka põhiliseks eestluse säilitajaks Kanadas .",4136,"[{""start"": 53, ""end"": 89, ""text"": ""lisaks pangandusteenuste osutamisele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1159,87.5,100.0,87.5
"Toome lõpetuseks veel asjaosalise , Kehtna HLÜ juhatuse liikme , arvamuse nendest eelistest .",4144,"[{""start"": 6, ""end"": 16, ""text"": ""lõpetuseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1204,92.3,92.3,92.3
"Enne kui hakata rahva käest kogutud ressurssi kulutama , peab olema veendunud , mida tahetakse saavutada .",4147,"[{""start"": 16, ""end"": 27, ""text"": ""rahva käest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1237,60.0,73.3,73.3
Ka riik peab mõtlema turgudele ja kliendile .,4153,"[{""start"": 21, ""end"": 43, ""text"": ""turgudele ja kliendile"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1279,80.0,80.0,100.0
"Hetkest kui olukord on fikseeritud , saab hakata vaatama , kuhu me tahame välja jõuda .",4154,"[{""start"": 0, ""end"": 7, ""text"": ""Hetkest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1282,93.3,93.3,100.0
Siseministeeriumi sisejulgeoleku osakonna juhataja ja Riigikogu liige Pikaro vaidlesid salaurgaste kinnipanemise üle .,4155,"[{""start"": 87, ""end"": 116, ""text"": ""salaurgaste kinnipanemise üle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1292,90.0,90.0,90.0
See jätab mulje nagu eestlaste keskkonnahuvi oleks nõukogude perioodil olnud eriliselt kõrge .,4162,"[{""start"": 51, ""end"": 70, ""text"": ""nõukogude perioodil"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1394,81.8,100.0,81.8
"Kuigi arusaam inimtegevuse kahjulikust mõjust loodusele on järjest rohkem teadvustatud , ei tõusetu äng ühiskonna pragmaatiliste huvide taustal esile .",4163,"[{""start"": 104, ""end"": 143, ""text"": ""ühiskonna pragmaatiliste huvide taustal"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1433,93.8,93.8,100.0
Kompleksselt kõigis oma eluvaldkondades arvestab keskkondlikkust siiski küllaltki väike arv elanikkonnast .,4166,"[{""start"": 13, ""end"": 39, ""text"": ""kõigis oma eluvaldkondades"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1449,88.9,100.0,88.9
Mõrvar on arvel psühhiaatri juures,4184,"[{""start"": 16, ""end"": 34, ""text"": ""psühhiaatri juures"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1742,0.0,0.0,0.0
"Teha on väga palju ja , ausalt öeldes , on linnapea töö väga huvitav ning linnapea ametikoht on minu jaoks jätkuvalt hea väljakutse .",4191,"[{""start"": 96, ""end"": 106, ""text"": ""minu jaoks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1830,90.9,90.9,100.0
"Rahvusraamatukogu 18 kataloogarvutist enamik tunnistab töökeeltena eesti ja inglise keelt , kuid üles on pandud ka paar kirillitsa-klaviatuuriga raali .",4198,"[{""start"": 55, ""end"": 66, ""text"": ""töökeeltena"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1940,89.5,89.5,89.5
"Näiteks kahe aasta pärast tuleb müüki Chrysler , millel on Mercedese "" kurvad silmad "" ning mootor .",4205,"[{""start"": 8, ""end"": 25, ""text"": ""kahe aasta pärast"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2009,86.7,93.3,86.7
"Kolmveerand "" staadioniringist "" on läbitud , meistrisõrmuste saamiseks tuleb võita ka viimane , neljas seeria .",4229,"[{""start"": 46, ""end"": 71, ""text"": ""meistrisõrmuste saamiseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2259,80.0,80.0,86.7
"Kodanikualgatuse vallandanud Nõmme ja Hiiu ühendustee rajamist kavandatakse vaatamata sellele , et autotee ohustab parkmetsa ja keegi ei taha tunnistada end selle autoriks .",4234,"[{""start"": 76, ""end"": 171, ""text"": ""vaatamata sellele , et autotee ohustab parkmetsa ja keegi ei taha tunnistada end selle autoriks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2303,88.9,88.9,88.9
"Praegu on Eesti rahaturul tekkinud olukord , kus pankadel on piisavalt raha , mida välja laenata , kuid turul ei ole häid ja madala riskiastmega projekte , kuhu seda panna .",4236,"[{""start"": 10, ""end"": 25, ""text"": ""Eesti rahaturul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2356,82.8,82.8,86.2
""" Kas sa oled mees või ei ole , "" küsib Vello Jansoni poolt optimistlikuks ja teotahteliseks meheks mängitud Sobolev .",4244,"[{""start"": 40, ""end"": 59, ""text"": ""Vello Jansoni poolt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2457,83.3,83.3,88.9
"Klassikalises stiilis sõidetava maratoni võitja saab 85 000 kroonise auhinna , teine koht 42 500 ning kolmas 25 000 kroonise .",4256,"[{""start"": 0, ""end"": 21, ""text"": ""Klassikalises stiilis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2630,93.8,100.0,93.8
Millist tulevikku ennustad Kahe Takti võitjale Tanel Padarile ?,4257,"[{""start"": 27, ""end"": 61, ""text"": ""Kahe Takti võitjale Tanel Padarile"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2653,75.0,100.0,75.0
"Soosaar tegi Kikkasele noomituse , kuigi oleks võinud ta ka vallandada .",4260,"[{""start"": 13, ""end"": 22, ""text"": ""Kikkasele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2683,81.8,100.0,81.8
Liikme töötasu ülempiir on Polaris Elu pankrotitoimkonna puhul ükskolmandik halduri tasust .,4266,"[{""start"": 27, ""end"": 62, ""text"": ""Polaris Elu pankrotitoimkonna puhul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2806,87.5,100.0,87.5
""" Tunded käivad üles-alla , nii kuidas Erkil läheb , "" ütles üks kaasaelaja .",4271,"[{""start"": 39, ""end"": 44, ""text"": ""Erkil"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2874,92.9,100.0,92.9
Kasutades päästekapslit LR5 peab mängur päästma uppunud allveelaevalt 118 Vene mereväelast .,4278,"[{""start"": 56, ""end"": 69, ""text"": ""allveelaevalt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,2960,90.9,100.0,90.9
"Me ei mõtle alati sel moel , et nõukogude sõjaväelased olid õpetatud mõtlema .",4285,"[{""start"": 18, ""end"": 26, ""text"": ""sel moel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3068,83.3,100.0,83.3
"Ta nimetas kobraste ajutiste pesitsuspaikadena linna ujula piirkonda , Kvissentali rajooni ja vana konservivabriku tiike , Ihaste luhta ja Aardla kanalit .",4291,"[{""start"": 11, ""end"": 46, ""text"": ""kobraste ajutiste pesitsuspaikadena"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3131,94.7,94.7,94.7
"Issakov ütles , et uus automaat AEK971 töötati välja juba 25 aastat tagasi , kuid alles nüüd leidus tellija - raketi- ja suurtükiväe peavalitsus .",4295,"[{""start"": 53, ""end"": 74, ""text"": ""juba 25 aastat tagasi"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3158,95.2,95.2,100.0
CIA palub andeks selle totra ooteaja eest .,4301,"[{""start"": 17, ""end"": 41, ""text"": ""selle totra ooteaja eest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3269,75.0,100.0,75.0
AEK pallurid on tagantjärele kätte saanud vaid ühe kuu palga .,4310,"[{""start"": 29, ""end"": 34, ""text"": ""kätte"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3373,70.0,100.0,70.0
""" Kui väljaanded ei tule rahaga välja , siis on loogiline , kui üritatakse kokku leppida ja koostöövorme leida , "" lausus ta .",4312,"[{""start"": 25, ""end"": 31, ""text"": ""rahaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3406,95.7,95.7,100.0
""" Kui politseinik avastab , et juhi tervislik seisund ei võimalda autot juhtida , on tal õigus saata juht kirjalikul nõudmisel arstlikku ekspertiisi , "" ütles Tallinna liikluspolitsei komissar Villu Vane .",4315,"[{""start"": 106, ""end"": 126, ""text"": ""kirjalikul nõudmisel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3453,96.7,96.7,96.7
"Ometi oli esimestest minutitest jäänud mulje , et Eesti võib hakata kõvasti suruma .",4337,"[{""start"": 10, ""end"": 31, ""text"": ""esimestest minutitest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3729,58.3,58.3,83.3
"Minu mõte on siiski see , et tõstmine on Eestimaale sedavõrd palju kuulsust toonud , et selle väljasuretamine ei ole õige . """,4341,"[{""start"": 41, ""end"": 51, ""text"": ""Eestimaale"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3805,90.9,100.0,90.9
"Tegelikult on see muidugi vastupidi ja tuleb tunnistada , et see on jälle kuidagi niimoodi läinud , et need inimesed on ühel hetkel osutunud siin või seal vajalikuks . """,4351,"[{""start"": 120, ""end"": 131, ""text"": ""ühel hetkel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3921,96.4,96.4,100.0
Kas tahe seda muuta oli üks ajend nukuteatrisse tulla ?,4352,"[{""start"": 34, ""end"": 47, ""text"": ""nukuteatrisse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3923,88.9,100.0,88.9
"Nende tähelepanu tõmmata on tõesti keeruline , kuid me oleme selleks valmis .",4354,"[{""start"": 61, ""end"": 68, ""text"": ""selleks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,3938,58.3,58.3,75.0
Säksi hea tuttav ja end vaatlejaks nimetanud Ain Johanson oli teisel arvamusel .,4366,"[{""start"": 58, ""end"": 78, ""text"": ""oli teisel arvamusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4057,90.0,100.0,90.0
Peamiste spordipsühholoogi ülesannetena tooksin välja keskendumise ja tähelepanu võime arendamise ning stressiga kohanemise õpetused .,4376,"[{""start"": 0, ""end"": 39, ""text"": ""Peamiste spordipsühholoogi ülesannetena"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4162,91.7,91.7,100.0
"Kõige suuremat tuge psühholoogi poolt vajab aga sportlane siis , kui ta on mõnel võistlusel lüüa saanud .",4378,"[{""start"": 75, ""end"": 91, ""text"": ""mõnel võistlusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4168,81.2,100.0,81.2
Minu endine tööandja Äripäev oskas meid ilma uut kujundust ja sisu kontseptsiooni nägemata juba paigutada kollaste ajalehtede sekka .,4388,"[{""start"": 106, ""end"": 131, ""text"": ""kollaste ajalehtede sekka"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4325,93.8,93.8,100.0
Mustamäe halduskogu koosolekul täna on kavas Mustamäe LOV 2000. aasta eelarve ning Mustamäe Kinnisvarahalduse elamute üüri ja teenustasu tariifide muudatuse kooskõlastamine .,4395,"[{""start"": 0, ""end"": 30, ""text"": ""Mustamäe halduskogu koosolekul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4382,94.7,94.7,94.7
"Hiljem tekib kindla ostusooviga tulnutel aga pinge , sest masinaid jääb üha vähemaks ning et autot kindlasti saada , peavad nad hinna üles lööma . """,4419,"[{""start"": 13, ""end"": 40, ""text"": ""kindla ostusooviga tulnutel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4732,95.7,95.7,100.0
"Politseid esindasid kohtus komissar Lembit Kalda ja vandeadvokaat Indrek Koolmeister , kes on olnud üks Lahi õppejõududest Tartu ülikooli juuraõpingutel .",4432,"[{""start"": 20, ""end"": 26, ""text"": ""kohtus"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4802,85.0,100.0,85.0
Aasta algusest rakendunud investeeringute tulumaksuvabastus soodustab tootmise ülekolimist Skandinaavia riikidest Eestisse .,4437,"[{""start"": 0, ""end"": 14, ""text"": ""Aasta algusest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4829,70.0,70.0,80.0
Ettepanekuid selle kohta võidakse esitada 2001. aasta 10. jaanuarini .,4439,"[{""start"": 42, ""end"": 68, ""text"": ""2001. aasta 10. jaanuarini"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4841,83.3,83.3,83.3
"Miami instituut on omalaadne teaduskeskus maailmas , kuna selle ainuke uurimisobjekt on puudutus ning selle teaduses ja meditsiinis rakendamise võimalused .",4443,"[{""start"": 42, ""end"": 50, ""text"": ""maailmas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4944,90.0,90.0,100.0
Tänavu kevadel Hannoveris ja suvel Hong Kongis tutvustatud telefon toetab kiire andmeedastuse standardit HSCSD ning mobiilset internetti WAP .,4445,"[{""start"": 7, ""end"": 46, ""text"": ""kevadel Hannoveris ja suvel Hong Kongis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,4986,76.9,76.9,84.6
"Näitusel väljas olev Tartu noorte maalijate plejaad algab linna enimtuntud kunstniku Navitrollaga , hästi on esindatud Tartu Ülikooli maalikateedri lõpetajaskond ja kaardistatud Konrad Mäe maalistuudio .",4450,"[{""start"": 0, ""end"": 8, ""text"": ""Näitusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5030,88.0,100.0,88.0
""" Väike esperanto-eesti ja eesti-esperanto sõnaraamat "" , 1957 , enne sõda ilmusid rootsi keele õpik ja sõnastik .",4452,"[{""start"": 65, ""end"": 74, ""text"": ""enne sõda"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5055,82.4,82.4,88.2
MITU LAEVA ON ÕNNETUSE PIIRKONNAS KAOTANUD LASTI .,4468,"[{""start"": 14, ""end"": 33, ""text"": ""ÕNNETUSE PIIRKONNAS"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5254,50.0,100.0,50.0
"Leitnanti kadumine tekitas paanikat eelkõige seetõttu , et Mattys töötas armeereservi luurekeskuses ning tal oli olnud juurdepääs kõigile salajastele materjalidele .",4472,"[{""start"": 73, ""end"": 99, ""text"": ""armeereservi luurekeskuses"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5305,89.5,94.7,89.5
Saatemuusika on sõule kirjutanud DJ Erkki Tero .,4484,"[{""start"": 16, ""end"": 21, ""text"": ""sõule"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5431,14.3,28.6,28.6
""" See vajab muidugi tõsist poliitilist otsust , kuid ilmselt peame järgima maailmapraktikat ja hakkama edaspidi valima , kuidas igale ähvardusele reageerida , "" ütles siseministeeriumi asekantsler Kalev Timberg .",4489,"[{""start"": 128, ""end"": 145, ""text"": ""igale ähvardusele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5504,96.4,96.4,96.4
Valitsuses täna heaks kiidetud postiseaduse eelnõu loob eeldused konkurentsi tekkimiseks Eesti postiteenuste turul .,4495,"[{""start"": 0, ""end"": 10, ""text"": ""Valitsuses"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5610,69.2,76.9,84.6
Riigikogu Euroopa asjade komisjon tunnistas kohtumisel peaminister Mart Siimanniga mahajäämust Eesti ja Euroopa Liidu ( EL ) seaduste harmoniseerimisel .,4501,"[{""start"": 44, ""end"": 54, ""text"": ""kohtumisel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5721,94.7,94.7,94.7
""" Eesti on valmis sisulisteks euroläbirääkimisteks 12 peatükis , Ungari 11 ja ülejäänud esimese ringi kandidaadid seitsme peatüki osas , "" tõdes Kelam .",4503,"[{""start"": 18, ""end"": 134, ""text"": ""sisulisteks euroläbirääkimisteks 12 peatükis , Ungari 11 ja ülejäänud esimese ringi kandidaadid seitsme peatüki osas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5727,44.4,44.4,77.8
"Mitmel ajakirjanduses sõnavõtnud retsensendil on olnud etteheiteid tollele "" Valguse märgi "" nime kandnud saatele ja viisile , kuidas teadlane Jaan Einasto ning teoloog Randar Tasmuth oma seisukohti esitasid , vastandasid , ühtlustasid .",4505,"[{""start"": 0, ""end"": 21, ""text"": ""Mitmel ajakirjanduses"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5744,68.8,68.8,84.4
""" Oleme siis pannud end karnevali vormi , värvinud ja puulehtedega ehtinud , "" rääkis ta .",4514,"[{""start"": 54, ""end"": 66, ""text"": ""puulehtedega"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5825,75.0,75.0,81.2
"Peagi ei möödunud ühtki õhtut , mil suure hoolega tuba ei koristatud ja riideid kenasti kokku ei pandud .",4516,"[{""start"": 36, ""end"": 49, ""text"": ""suure hoolega"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5853,94.1,100.0,94.1
"Varsti leidsin ka susside seest kirjakesi : "" Päkapik , to mule auto ja komi . """,4517,"[{""start"": 18, ""end"": 31, ""text"": ""susside seest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5854,93.3,93.3,100.0
"Sündmuste kordumise vastu räägib siiski see , et ajastud on täiesti erinevad : investoritel ning keskpankuritel ja valitsusel on kahe suure krahhi kogemused ( 1929. ja 1987. aastast ) .",4523,"[{""start"": 0, ""end"": 25, ""text"": ""Sündmuste kordumise vastu"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5960,96.3,96.3,100.0
"Olgu siis pealegi , et tantsunumbrid ei sujunud esietendusel veel kõige kabedamalt ning mitte kõik laulunumbrid hästi .",4528,"[{""start"": 48, ""end"": 60, ""text"": ""esietendusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,5992,94.1,94.1,100.0
Peo korraldaja Indrek Toome ja viimane komsomolijuht Arno Almann peole ei tulnud,4538,"[{""start"": 65, ""end"": 70, ""text"": ""peole"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6107,90.9,100.0,90.9
"Alles hiljaaegu sai avalikuks lugu , kuidas Võru maavanem riigi maaparandustoetused talumeeste nina eest oma majapidamisse kantis .",4541,"[{""start"": 105, ""end"": 122, ""text"": ""oma majapidamisse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6177,75.0,75.0,75.0
"Võinuks minna veelgi paremini , kui Telekomi mehed grupis kauemaks tukkuma jäänuks .",4545,"[{""start"": 51, ""end"": 57, ""text"": ""grupis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6235,91.7,91.7,100.0
""" Mõtlesin suurt vereloiku nähes esimese ehmatusega , et keegi on lausa ära tapetud . """,4553,"[{""start"": 33, ""end"": 51, ""text"": ""esimese ehmatusega"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6355,78.6,100.0,78.6
""" Ei saa öelda , et keskturu ümbrus oleks kesklinna kõige hullem , aga üks hullemaid , "" tõdes juhtivinspektor Aare Ehandi .",4554,"[{""start"": 42, ""end"": 51, ""text"": ""kesklinna"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6363,95.5,100.0,95.5
"Tähtsatele ülesannetele , millega ei ole kiiret , määrake kindel aeg , kava , tähtajad - näiteks strateegia kavandamine .",4557,"[{""start"": 0, ""end"": 49, ""text"": ""Tähtsatele ülesannetele , millega ei ole kiiret ,"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6383,75.0,83.3,75.0
""" Kui ei juhtu midagi drastilist , võetakse kõik kolm Balti riiki koos NATO-sse , "" eeldab Luik .",4567,"[{""start"": 66, ""end"": 79, ""text"": ""koos NATO-sse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6487,94.1,100.0,94.1
"Võiks meenutada praegust peaministrit Siim Kallast , kes läks Eesti Panga presidendi kohalt ju otse Reformierakonna liidriks .",4584,"[{""start"": 62, ""end"": 91, ""text"": ""Eesti Panga presidendi kohalt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6709,92.9,92.9,100.0
"Pankrotistunud Maapangas on Kihelkonna vallal siiani 202 000 krooni , 350 000 krooni õnnestus tagasi saada .",4590,"[{""start"": 28, ""end"": 45, ""text"": ""Kihelkonna vallal"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6791,92.3,100.0,92.3
Sel sajandil on Eestis korraldatud seitse rahvaloendust .,4605,"[{""start"": 16, ""end"": 22, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,6980,28.6,28.6,42.9
"Endine USA kohtuminister , praegune WorldComi revident Richard Thornburgh avaldas esmaspäeval raporti , kus kritiseerid teravalt telekommunikatsioonihiiglase juhatust ja teisi firmajuhte , teatas AP .",4607,"[{""start"": 82, ""end"": 93, ""text"": ""esmaspäeval"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,7000,95.8,100.0,95.8
""" Mina ütlen talle : tere õhtust !",4612,"[{""start"": 13, ""end"": 18, ""text"": ""talle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,7047,85.7,85.7,100.0
""" Meie töö eesmärk on eelkõige kuritegude ennetamine ja sellega turvatöötajad kaubamaja ristmiku jalakäijate tunnelis igapäevaselt tegelevadki , "" ütles Falck Eesti infojuht Sirje Piirsoo .",4620,"[{""start"": 78, ""end"": 117, ""text"": ""kaubamaja ristmiku jalakäijate tunnelis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,7191,90.9,95.5,90.9
Üles otsitud vanemad ei ole oma lapsukeste vastu huvi ilmutanud .,4630,"[{""start"": 28, ""end"": 48, ""text"": ""oma lapsukeste vastu"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,7305,75.0,100.0,75.0
Algselt oli ju Streimann lubanud minu emale ravikulud hüvitada .,4641,"[{""start"": 33, ""end"": 43, ""text"": ""minu emale"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,7450,25.0,25.0,62.5
""" Olen seda teemat mõnes väljaandes kommenteerinud ja praegu pole mul midagi uut lisada , "" ütles Kaal .",4646,"[{""start"": 19, ""end"": 35, ""text"": ""mõnes väljaandes"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,7516,94.1,100.0,94.1
