text,id,label,review,text_id,las,uas,la
Ülima täiuse ahelas on Eesti oludes üks nõrk lüli - surnuaeda platsi hankima või olemasolevale platsile uut hauda registreerima peab lahkunu lähedane ise minema .,2060,"[{""start"": 150, ""end"": 153, ""text"": ""ise"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,844,95.8,100.0,95.8
"Ja kus on teie kõnemees , nad pole muusikuga kokku leppinud !",2065,"[{""start"": 45, ""end"": 50, ""text"": ""kokku"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,904,100.0,100.0,100.0
Rapla urnitreialitel on kogemusi toodangu Ameerikasse eksportimisega - erinevalt meil kasutusel olevast kolmeliitrisest urnist nõuab Ameerika standard neljaliitrist tuhaanumat .,2069,"[{""start"": 71, ""end"": 126, ""text"": ""erinevalt meil kasutusel olevast kolmeliitrisest urnist"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,959,57.1,57.1,85.7
"“ Ühel hetkel inimene vaatab seda urni , järgmisel on ta seal sees , ” filosofeerib Villand .",2070,"[{""start"": 57, ""end"": 61, ""text"": ""seal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,961,70.6,70.6,82.4
"Kalmistutel pakutakse hooldamisteenust neile , kes kaugemal elavad või käsi määrida kardavad .",2074,"[{""start"": 51, ""end"": 59, ""text"": ""kaugemal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,992,100.0,100.0,100.0
"Geograafiliselt paiknesid need kõikides Eesti linnades ja väikeasulates , mis muutis nad rahvalähedaseks ja usaldusväärseks .",2076,"[{""start"": 0, ""end"": 15, ""text"": ""Geograafiliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1039,100.0,100.0,100.0
Kahjuks ei leia ühistegevus krediidiasutustes tänapäeval sellist kõlapinda kui eelmise sajandi algul .,2077,"[{""start"": 0, ""end"": 7, ""text"": ""Kahjuks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1058,100.0,100.0,100.0
Nüüd on 10 tegutsevat ühistulist finantsasutust hakanud koostööd tegema ja asutanud selleks katusorganisatsioonina Eesti Hoiu-laenuühistute Liidu .,2081,"[{""start"": 0, ""end"": 4, ""text"": ""Nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1117,100.0,100.0,100.0
"Nende keskmine kapitali adekvaatsus oli 62,5% , samal ajal kui kommertspankades on ta alla 20 protsendi ( minimaalne nõue 10% ) .",2082,"[{""start"": 86, ""end"": 90, ""text"": ""alla"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1124,100.0,100.0,100.0
"Enne kui hakata rahva käest kogutud ressurssi kulutama , peab olema veendunud , mida tahetakse saavutada .",2090,"[{""start"": 0, ""end"": 8, ""text"": ""Enne kui"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1237,80.0,93.3,86.7
"Kas see noormees , siseminister või parlament .",2093,"[{""start"": 0, ""end"": 3, ""text"": ""Kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1296,100.0,100.0,100.0
"Loodusmeediat jälgiti sel perioodil aktiivselt , kuid osalt defitsiidi sündroomi tõttu , sest ajakirjade tellimine - elik ligipääs infole - oli piiratud .",2098,"[{""start"": 36, ""end"": 59, ""text"": ""aktiivselt , kuid osalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1393,76.2,90.5,85.7
"Samas on ühiskonna valdav materialistlik suunitlus toonud kaasa süsteemikriitiliste indiviidide tekke , kollektiivsus naaseb killustatud indiviidide väärtuspõhise koondumisena .",2100,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1445,100.0,100.0,100.0
"Loodus on süsteemi piirialal , sellest kõneldakse vähe ; peamiseks kõneaineseks on keskkond .",2101,"[{""start"": 50, ""end"": 54, ""text"": ""vähe"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1455,100.0,100.0,100.0
"Tõepoolest , valimised toimuvad Eestis iga nelja aasta tagant ja neist hoidumine tähendaks otsustamisõiguse andmist kellelegi teisele .",2107,"[{""start"": 0, ""end"": 10, ""text"": ""Tõepoolest"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1633,100.0,100.0,100.0
"Esialgu aitas eelmiste valimiste järel reformijate ülekaalu tasandada üksikkandidaadina volikokku tulnud volikogu esimees Ülo Uluots , kuid pärast tema surma kaks aastat tagasi , on ohjad ühe poliitilise jõu käes .",2119,"[{""start"": 0, ""end"": 7, ""text"": ""Esialgu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1797,96.7,96.7,100.0
Näiteks möödunud aastal toimunud Daimler/Chrysleri liidu puhul paraneb Chrysleri juurdepääs Euroopa turule ning Daimler-Benz saab kinnitada senisest tugevamalt kanda USA-s .,2126,"[{""start"": 149, ""end"": 159, ""text"": ""tugevamalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,1998,95.5,95.5,100.0
Riigikogu Euroopa Nõukogu Parlamentaarse Assamblee ( ENPA ) delegatsiooni liikmete hinnangul mõjus nende tähelepanu keskmes olek möödunud nädalal Strasboug'is hästi Eesti mainele .,2135,"[{""start"": 159, ""end"": 164, ""text"": ""hästi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2134,95.5,95.5,95.5
"Osa neist kannab mõne teise loomaliigi , ka inimese geeni .",2136,"[{""start"": 41, ""end"": 43, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2140,100.0,100.0,100.0
"Seetõttu peab neid uurima elusolendites , "" selgitab Karis .",2137,"[{""start"": 0, ""end"": 8, ""text"": ""Seetõttu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2147,100.0,100.0,100.0
""" Teda ei uskunud keegi , ometi osutusid kuulsa keskmängija sõnad tõeks .",2145,"[{""start"": 26, ""end"": 31, ""text"": ""ometi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2265,100.0,100.0,100.0
"Ent mehed ei saagi teisiti , sest nad teavad : Ewingule tuleb hankida meistrisõrmus .",2147,"[{""start"": 19, ""end"": 26, ""text"": ""teisiti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2275,100.0,100.0,100.0
Kõigepealt peaks riik lõpetama elamureformi ning kiirendama korteriomandite seadmist ning seadusega reguleerima pikaajaliste kinnisvaratagatisega laenude andmise .,2153,"[{""start"": 0, ""end"": 10, ""text"": ""Kõigepealt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2366,93.8,100.0,93.8
""" Seal oli kombineeritud institutsionaalse mälu sära ja kirglik tõlgendamisoskus , "" kirjutas ta .",2168,"[{""start"": 2, ""end"": 6, ""text"": ""Seal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2599,100.0,100.0,100.0
Hiljem õppis Ane majandustehnikumis ja pedagoogikaülikoolis .,2169,"[{""start"": 0, ""end"": 6, ""text"": ""Hiljem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2605,100.0,100.0,100.0
Erinevalt eelmistest maratonidest on 32.,2170,"[{""start"": 0, ""end"": 33, ""text"": ""Erinevalt eelmistest maratonidest"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2628,100.0,100.0,100.0
"LISCO erastamisleping annab ostjale õiguse kohustusi eirata , kui need takistavad nõukogul ja juhtkonnal ettevõtte juhtimist selliselt , nagu nad seda õigeks peavad , kirjutas Verslo zinios .",2178,"[{""start"": 125, ""end"": 134, ""text"": ""selliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2760,96.3,96.3,100.0
"John Hagelin ( Natural Law Party ) tegi kõige radikaalsema avalduse , väites , et "" meelelahutustööstus peaks tegema jõupingutusi selleks , leida uusi teid Napsterit ja sarnaste teenuste kasutamiseks "" maksa-iga-korra-eest "" "" .",2180,"[{""start"": 40, ""end"": 45, ""text"": ""kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2775,100.0,100.0,100.0
Püha kuulub Jumalale ja seega võib Jumala pühadus peegelduda igast inimesest .,2181,"[{""start"": 24, ""end"": 29, ""text"": ""seega"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2791,100.0,100.0,100.0
"Tema sõnul on Vene üksused tõrjutud paljudel suundadel tagasi lähtepositsioonidele , kust nad jaanuari keskpaiku alustasid tormijooksu Groznõile .",2192,"[{""start"": 103, ""end"": 112, ""text"": ""keskpaiku"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,2968,100.0,100.0,100.0
"Täna toimus Vabariigi Valitsus , Eesti Ametiühingute Keskliidu ning Eesti Tööandjate ja Tööstuse Keskliidu vahel järjekordne läbirääkimiste voor .",2201,"[{""start"": 0, ""end"": 4, ""text"": ""Täna"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3161,94.4,94.4,94.4
"Luba on vaja seetõttu , et Kohli kui Riigi-päeva liiget kaitseb saadikupuutumatus .",2204,"[{""start"": 13, ""end"": 21, ""text"": ""seetõttu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3221,100.0,100.0,100.0
"Pehmelt öeldes . """,2206,"[{""start"": 0, ""end"": 7, ""text"": ""Pehmelt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3272,100.0,100.0,100.0
"Õigupoolest , kahe allpoolse Balti riigiga on asi korras .",2212,"[{""start"": 0, ""end"": 11, ""text"": ""Õigupoolest"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3345,100.0,100.0,100.0
Mitte päris .,2213,"[{""start"": 0, ""end"": 5, ""text"": ""Mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3355,100.0,100.0,100.0
"Perekonnadraama "" American Beauty "" ( "" Tabamata ilu "" ) on esitatud sel aastal kaheksale Oscarile , sealhulgas parima filmi kategoorias .",2218,"[{""start"": 101, ""end"": 111, ""text"": ""sealhulgas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3425,86.4,86.4,95.5
"Samas ei saa temalt juhtimisõigust ära võtta , kui ta ise oma juhiluba ei tagasta .",2220,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3446,100.0,100.0,100.0
Kuid nüüd on ajad teised ja oleks absurdne võrrelda esinduslikke tarkvarafirmasid ja küüditamist .,2230,"[{""start"": 5, ""end"": 9, ""text"": ""nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3600,100.0,100.0,100.0
"Homme müüvad oma raamatuid kirjastused "" Eesti Raamat "" ja "" Kunst "" , kolmapäeval "" Eesti Entsüklopeediakirjastus "" , neljapäeval "" TEA "" ja reedel "" Varrak "" .",2232,"[{""start"": 0, ""end"": 5, ""text"": ""Homme"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3629,93.1,93.1,96.6
"Neli aastat varem kohtusid samad rivaalid Mexico MMi kullamängus , siis saatis 3 : 2 edu lõunaameeriklasi .",2236,"[{""start"": 0, ""end"": 17, ""text"": ""Neli aastat varem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3671,100.0,100.0,100.0
Samas on Utsari esilekerkimine süsteemiväline .,2244,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3795,100.0,100.0,100.0
""" Uisuliidult sain tuge niipalju , et võisin kevadel käimata jäänud Rootsi-laagrile määratud 10 000 krooni eest sõidupiletid osta , "" ütles Hernits .",2249,"[{""start"": 24, ""end"": 32, ""text"": ""niipalju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3856,95.5,95.5,95.5
"Ma ei näe seda nii , nagu oleksin Tartust ära tulnud .",2251,"[{""start"": 15, ""end"": 18, ""text"": ""nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,3901,100.0,100.0,100.0
Tallinn munitsipaalsaunast ilma .,2253,"[{""start"": 27, ""end"": 31, ""text"": ""ilma"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4048,0.0,0.0,33.3
"Tavaks on , et kõigil lipsumeestel lõigatakse pärast kella kuut õhtul lips pooleks .",2263,"[{""start"": 75, ""end"": 82, ""text"": ""pooleks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4304,92.3,92.3,100.0
"Muide , ansambli järgmisel aastal ilmuval plaadil on üks lugu pühendatud Bikersi pubile",2264,"[{""start"": 0, ""end"": 5, ""text"": ""Muide"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4306,100.0,100.0,100.0
"Neivelti hinnangul oleks otstarbekam kehtestada hoiustele mingi piir , millest kõrgemalt tuleb hakata tulumaksu maksma .",2268,"[{""start"": 71, ""end"": 88, ""text"": ""millest kõrgemalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4409,92.9,92.9,92.9
"Ajakirjanike küsimusele , kas ta arvab , et suudab rahakogumisega korvata annetuste vastuvõtmisest parteile tekitatud kahju , vastas Kohl : "" Partei on olnud minu kodu "" .",2269,"[{""start"": 26, ""end"": 29, ""text"": ""kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4447,96.3,96.3,96.3
"Esmakordselt on messil kaitsejõudude peastaap , Rocca al Mare kool ja riigikogu .",2277,"[{""start"": 0, ""end"": 12, ""text"": ""Esmakordselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4633,100.0,100.0,100.0
Kokku müüs riigikantselei oksjonil üheteistkümnest müüki pandud autost kümme .,2282,"[{""start"": 0, ""end"": 5, ""text"": ""Kokku"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,4735,88.9,88.9,88.9
""" See võis olla üks põhjusi , miks uppus kalalaev Katrin , kuid täpset põhjust ei saa teada enne , kui uurimine selle välja selgitab . """,2303,"[{""start"": 92, ""end"": 96, ""text"": ""enne"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5246,100.0,100.0,100.0
""" Ka on viimasel ajal mitmed laevad Hiiumaa ja Saaremaa lähedal puulasti merre kaotanud . """,2305,"[{""start"": 2, ""end"": 4, ""text"": ""Ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5257,86.7,100.0,86.7
Väidetavalt maksis Liibüa iga pantvangi eest miljon dollarit lunaraha .,2309,"[{""start"": 0, ""end"": 11, ""text"": ""Väidetavalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5373,100.0,100.0,100.0
"Viimasel kahekümnel kilomeetril on kaks tõusu , ajalugu näitab , et just seal pannakse paremusjärjestus paika . """,2316,"[{""start"": 73, ""end"": 77, ""text"": ""seal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5589,100.0,100.0,100.0
"Enam kui praktilist toimetajatööd nõuab see amet head tegevjuhti , tuntud nägu ja oskust avalikkusega suhelda .",2325,"[{""start"": 0, ""end"": 4, ""text"": ""Enam"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5716,87.5,93.8,93.8
"Kas oleme Jumala eksinud laps , kes otsib päästet , mis talle on tõotatud ?",2327,"[{""start"": 0, ""end"": 3, ""text"": ""Kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5765,85.7,100.0,85.7
""" Tänu kõrgele kohale edetabelis ma töötu seisust ei peljanud , "" ütleb rattur .",2329,"[{""start"": 7, ""end"": 14, ""text"": ""kõrgele"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5778,92.9,100.0,92.9
"Tartu Ehitus- ja Kergetööstuskool kaalub kahe oma õpilase väljaheitmist , kui kohus nad Tartu Pauluse kalmistu sadakonna haua rüüstamises süüdi mõistab , kirjutab tänane Postimees .",2333,"[{""start"": 138, ""end"": 143, ""text"": ""süüdi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5828,100.0,100.0,100.0
"Järgmisel nädalal selgub EPL-i lugeja formaadieelistus , millest sõltuvalt võib alates septembrist tulla kõne alla EPL-i tavasuuruse kahanemine .",2336,"[{""start"": 57, ""end"": 74, ""text"": ""millest sõltuvalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5877,94.1,94.1,94.1
Väidetavasti teenis fond suure osa oma varasemate aastate kasumist intressivahede vähenemise pealt .,2338,"[{""start"": 0, ""end"": 12, ""text"": ""Väidetavasti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5924,100.0,100.0,100.0
Relvajõududel ei tohi olla võimalust kulutada raha täitevvõimu teadmata või tema soovi vastaselt .,2343,"[{""start"": 87, ""end"": 96, ""text"": ""vastaselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6046,100.0,100.0,100.0
"Turniiri atraktiivseimaks mängijaks ning pealtvaatajate lemmikuks peeti Endla teatri näitlejat Sepo Seemani , kes arvas , et ta oli kõige nõmedam mängija .",2346,"[{""start"": 132, ""end"": 137, ""text"": ""kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6073,100.0,100.0,100.0
""" Kui toimetaja seda uskuma jääks , et reede öösel teen ma 100-kroonise piletiga ööklubis tööd , "" ohkab ameeriklanna ja ostab pileti .",2349,"[{""start"": 39, ""end"": 50, ""text"": ""reede öösel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6131,100.0,100.0,100.0
"On ju senine praktika näidanud , et maavanem läheb poliitkaubaks hoolimata sellest , mida ütleb seadus .",2352,"[{""start"": 3, ""end"": 5, ""text"": ""ju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6193,93.8,100.0,93.8
Kaob ju pärast reformiprotsessi lõpulejõudmise ning omavalitsuste eeldatavat ühinemist maavalitsuste järele vajadus .,2353,"[{""start"": 5, ""end"": 7, ""text"": ""ju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6195,100.0,100.0,100.0
Samuti on valitsus sõnades seadnud prioriteediks Eesti igakülgse ettevalmistamise EL-i täisliikmeks saamiseks .,2357,"[{""start"": 0, ""end"": 6, ""text"": ""Samuti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6292,100.0,100.0,100.0
""" Ega selliste pisiasjade pärast hakka keegi politseid tülitama . """,2362,"[{""start"": 2, ""end"": 5, ""text"": ""Ega"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6351,100.0,100.0,100.0
Samas saab peale liisinglepingu vaadata liisitud objekti ning sellega seotud kindlustuspoliisi andmeid .,2367,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6459,50.0,50.0,75.0
Luige hinnangul laienemise esimene ring pigem rahustab kui ärritab Venemaad .,2370,"[{""start"": 40, ""end"": 45, ""text"": ""pigem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6481,100.0,100.0,100.0
Siis hakkavad inimesed Suletud Ruumist välja tulema .,2389,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6865,100.0,100.0,100.0
"Eesti Päevalehe artiklid Vene Ühtsuspartei nimekirjas olevatest , kuid sellesse parteisse mitte astunud eestlastest viisid keskkriminaalpolitsei süüdistuse esitamiseni partei juhatuse liikmele Eduard Sedaševile .",2400,"[{""start"": 90, ""end"": 95, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7056,100.0,100.0,100.0
"Sedašev ennast süüdi ei tunnistanud , vaid nentis , et ta ei kontrollinud andmete õigsust .",2401,"[{""start"": 15, ""end"": 20, ""text"": ""süüdi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7060,100.0,100.0,100.0
Peetsi sõnul pole keskmiselt võttes palgad üle mõistuse suured .,2409,"[{""start"": 18, ""end"": 28, ""text"": ""keskmiselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7260,100.0,100.0,100.0
"Riided ei kõlvanud tal kuhugi . """,2411,"[{""start"": 23, ""end"": 29, ""text"": ""kuhugi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7282,100.0,100.0,100.0
"Vabariigi President Arnold Rüütel nimetas eile , 13. juunil uueks Kaitsejõudude Peastaabi ülemaks kolonel Alar Lanemani .",2418,"[{""start"": 42, ""end"": 46, ""text"": ""eile"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7352,93.8,93.8,100.0
"Katrin , mida te Streimannilt pärast 7,5 aasta möödumist avariist ootate ?",2419,"[{""start"": 30, ""end"": 36, ""text"": ""pärast"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7368,100.0,100.0,100.0
"Huvitav , kas keegi neist otsustajatest on Streimanni kriminaalasja toimikuga tutvunud .",2420,"[{""start"": 10, ""end"": 13, ""text"": ""kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7376,90.9,100.0,90.9
Hiljem kirjutas ta kolm erinevat seletuskirja .,2425,"[{""start"": 0, ""end"": 6, ""text"": ""Hiljem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7417,100.0,100.0,100.0
""" Olen seda teemat mõnes väljaandes kommenteerinud ja praegu pole mul midagi uut lisada , "" ütles Kaal .",2432,"[{""start"": 54, ""end"": 60, ""text"": ""praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7516,100.0,100.0,100.0
"Mõnedest asjadest on nende käe all saanud kunstitaiesed , näiteks neoonvärvilise karvaga tumbad , mida vaadates on raske arvata , et need kunagi midagi muud on olnud .",2435,"[{""start"": 58, ""end"": 65, ""text"": ""näiteks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7586,100.0,100.0,100.0
"EAL saatis 7. novembril haridusministrile , sotsiaalministrile ning riigikogu rahandus- , sotsiaal- ja kultuurikomisjonile kirja , milles juhtis tähelepanu tõigale , et hoolimata arstide koolituse programmi muutusest järgmisel aastal on riigieelarve projektis residentuurikulud võrreldes eelmise aastaga sama suured .",2436,"[{""start"": 0, ""end"": 3, ""text"": ""EAL"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7638,100.0,100.0,100.0
Seejärel palutakse leinajad kaubanduskeskuse paigale .,2441,"[{""start"": 0, ""end"": 8, ""text"": ""Seejärel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7694,100.0,100.0,100.0
