text,id,label,review,text_id,las,uas,la
Laeva ehitamisel oli jämedalt eiratud konventsiooni Eluohutus Merel ( SOLAS ) esmanõudeid .,2025,"[{""start"": 21, ""end"": 29, ""text"": ""jämedalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,354,91.7,91.7,100.0
Enam kui kaks kolmandikku kirjadest sisaldab abipalveid ja on tulnud meeleheitlikus olukorras peredest .,2027,"[{""start"": 0, ""end"": 8, ""text"": ""Enam kui"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,385,83.3,100.0,83.3
"Kolme lapse ema üheksa lapselapsega arvab , et emad peaksid saama ka sünnituseelset toetust ja et praegune lastetoetus on naeruväärne ning alandav .",2029,"[{""start"": 66, ""end"": 68, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,402,100.0,100.0,100.0
Lisasissetuleku allikana nähakse nii astmelist tulumaksu kui ka Tallinna ja Harjumaa ettevõtluse taasmaksustamist .,2030,"[{""start"": 61, ""end"": 63, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,406,100.0,100.0,100.0
"Teine kolmeteistkümneaastane pihib , et tal lihtsalt on vaja südant kergendada .",2031,"[{""start"": 44, ""end"": 52, ""text"": ""lihtsalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,418,100.0,100.0,100.0
Lootust ei kaota ka 41-aastane viie 18-11-aastase lapse ema .,2032,"[{""start"": 17, ""end"": 19, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,432,100.0,100.0,100.0
Aga nüüd tuleb üks vanem daam ja nõuab riigilt aru .,2033,"[{""start"": 4, ""end"": 8, ""text"": ""nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,453,90.0,100.0,90.0
"Valitsus peab mõistma , et meie lapsed ongi ju riik , mida nad valitsevad .",2034,"[{""start"": 44, ""end"": 46, ""text"": ""ju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,458,100.0,100.0,100.0
"Majas aga toimetavad asjalikult pisipeda endised ja praegused õpilased Annika , Ain , Alar , Karin , Katrin , Kätlin ja Kristel , vanuses 20-26 aastat .",2037,"[{""start"": 21, ""end"": 31, ""text"": ""asjalikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,498,96.4,96.4,100.0
Mõnele kujuneb kohvituba ka pärast haiglast lahkumist sotsiaalse suhtlemise kohaks .,2038,"[{""start"": 25, ""end"": 27, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,509,100.0,100.0,100.0
Kanada on tegemas või juba teinud sama .,2039,"[{""start"": 22, ""end"": 26, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,547,57.1,57.1,71.4
"Kui nende toodete hinnad aga langevad , on arengumaades oodata hoopis toiduainete eksporditulude vähenemist .",2041,"[{""start"": 63, ""end"": 69, ""text"": ""hoopis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,599,100.0,100.0,100.0
"Ning et Belomor olla ainus suits , mida tõmmata tasub - pikka torusse kondenseerub kõik kahjulik ilusasti ära , samal ajal kui kasulik kraam sisse tõmmatud saab .",2045,"[{""start"": 97, ""end"": 105, ""text"": ""ilusasti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,656,96.3,96.3,96.3
Selle külge seoti kivi ja püüti nõnda köit üle müüri visata .,2046,"[{""start"": 32, ""end"": 37, ""text"": ""nõnda"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,663,100.0,100.0,100.0
"Uskus kirjasõnasse , see oli Kuke jaoks otse püha .",2048,"[{""start"": 40, ""end"": 44, ""text"": ""otse"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,691,100.0,100.0,100.0
"Perekondlikku läbikäimist kolleegidel Kukega polnud , kuid seda , et Kukk oma lapsi väga armastas ning peret hoidis , võis tunda igal sammul .",2049,"[{""start"": 84, ""end"": 88, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,697,100.0,100.0,100.0
"Prantsusmaalt tulles jagas Kukk kolleegidele oma reisimuljeid , mis olid ülimalt positiivsed .",2050,"[{""start"": 73, ""end"": 80, ""text"": ""ülimalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,703,100.0,100.0,100.0
Loomulikult ta solvus .,2051,"[{""start"": 0, ""end"": 11, ""text"": ""Loomulikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,722,100.0,100.0,100.0
Niisama jalgalaskmine ei tulnud Kuke puhul kõne allagi !,2052,"[{""start"": 0, ""end"": 7, ""text"": ""Niisama"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,737,87.5,100.0,87.5
Ülikooli toonane rektor Arnold Koop soovitas siiski valimine kõigi reeglite kohaselt läbi viia .,2053,"[{""start"": 45, ""end"": 51, ""text"": ""siiski"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,738,100.0,100.0,100.0
"Ühest küljest on see tõesti nii , loomise eeltingimuseks on vabadus .",2056,"[{""start"": 21, ""end"": 27, ""text"": ""tõesti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,807,100.0,100.0,100.0
"Tallinna Matusebüroo tegevdirektor Toomas Daum väidab , et ärisse on jäänud vaid need , kes sõna peavad ja keda “ süsteem ” tunnustab .",2057,"[{""start"": 76, ""end"": 80, ""text"": ""vaid"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,836,78.3,78.3,91.3
"Kristini matusebüroo osaniku ja tegevjuhi Sven-Erik Nielseni arvates on konkurents viinud teenuste kvaliteedi üles , kuid hinnad on jäänud suhteliselt madalaks .",2058,"[{""start"": 139, ""end"": 150, ""text"": ""suhteliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,837,100.0,100.0,100.0
"Nobedad noorikud , kes samuti matusebüroo palgal , valmistavad pärgi ja kimpe , kunstnikukäega mehed raiuvad hauaplaatidele kirju .",2059,"[{""start"": 23, ""end"": 29, ""text"": ""samuti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,843,100.0,100.0,100.0
Andrei ametivendi on Eestis kõvasti alla saja .,2061,"[{""start"": 28, ""end"": 35, ""text"": ""kõvasti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,863,85.7,100.0,85.7
Kristini morgis on palgal ka üks naisinimene .,2062,"[{""start"": 26, ""end"": 28, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,864,85.7,100.0,85.7
"Nielsen ütleb , et selle töö peale on oskajaid ning kõvanärvilisi raske leida , kuid tema alluvuses teeb seda tööd ka üks naine .",2063,"[{""start"": 115, ""end"": 117, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,865,95.7,95.7,95.7
Need võivad olla tavalisest musterpaberist kõige peenema valge siidini .,2064,"[{""start"": 43, ""end"": 48, ""text"": ""kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,894,88.9,88.9,100.0
"“ Ma tahan täielikult kummutada Vene ajal kujunenud müüdi , et kõik , kes surnutega tegelevad , peavad olema purjus , ” ütleb Tallinna Krematooriumi üks asutajatest Heigo Rohtla .",2066,"[{""start"": 11, ""end"": 21, ""text"": ""täielikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,908,89.7,89.7,96.6
"Seda on märgata ka koltunud näidistelt , mille vanus ulatub mitmetesse aastatesse .",2067,"[{""start"": 16, ""end"": 18, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,922,100.0,100.0,100.0
"Tallinna krematooriumis töötab kolm inimest ahjuoperaatoritena , kes ühtlasi teevad transporditööd ning pesevad-riietavad lahkunuid ning panevad säilmed urni .",2068,"[{""start"": 69, ""end"": 76, ""text"": ""ühtlasi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,950,100.0,100.0,100.0
"Kirstud on väga erineva suurusega , poolteise meetri sügavune hauakaevik aga standardne .",2071,"[{""start"": 11, ""end"": 15, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,972,100.0,100.0,100.0
"Looduslähedust ihkavatele eestlastele meeldivad ka kodumaised põllukivid , mille töötlemist kivimeistrid ära ei põlga .",2072,"[{""start"": 48, ""end"": 50, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,982,100.0,100.0,100.0
"Kivi lõikamiseks , lihvimiseks ja poleerimiseks on rakkes vähemalt kolm inimest .",2073,"[{""start"": 58, ""end"": 66, ""text"": ""vähemalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,983,100.0,100.0,100.0
"Sajandivahetuseks oli samalaadseid juba 17 , kuid need kuulusid mitte-eestlastele .",2075,"[{""start"": 35, ""end"": 39, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1029,90.0,90.0,90.0
"Kuigi nende poolt küsitud laenuintress on kõrgem pankade omast , on neil siiani turunišš linnades olemas .",2078,"[{""start"": 73, ""end"": 79, ""text"": ""siiani"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1096,100.0,100.0,100.0
Laenuriski minimeerimiseks laenatakse meelsamini väiksemaid summasid 5 000 kuni 20 000 krooni vahel .,2079,"[{""start"": 38, ""end"": 48, ""text"": ""meelsamini"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1100,100.0,100.0,100.0
Eestis oli algselt laenu- ja hoiuühistute asutamise aluseks Eesti Panga presidendi käskkiri 23. veebruarist 1993. aastal .,2080,"[{""start"": 11, ""end"": 18, ""text"": ""algselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1111,100.0,100.0,100.0
"Suhteliselt tagasihoidlik on HLÜdes hoiuste summa , seda vaatamata kõrgete intresside lubamisele .",2083,"[{""start"": 0, ""end"": 11, ""text"": ""Suhteliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1125,100.0,100.0,100.0
Näiteks lubab Põlvamaa HLÜ oma kodulehel tähtajaliselt hoiuselt intressi 7% aastas (  ) .,2084,"[{""start"": 41, ""end"": 54, ""text"": ""tähtajaliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1126,100.0,100.0,100.0
"Sotsiaalametnikud vastavad , et nende arvutiprogramm tunnistab ainult nn.  pika kontoga  panku , s.t. kommertspanku ? .",2085,"[{""start"": 63, ""end"": 69, ""text"": ""ainult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1136,100.0,100.0,100.0
"Ühistegevust juhtivad organisatsioonid on mitmel korral esinenud initsiatiiviga nii Põllumajandusministeeriumis kui mitmetel foorumitel luua HLÜdele kommertspankadega võrdsed konkurentsitingimused , kuid siiani pole edu saavutatud .",2086,"[{""start"": 204, ""end"": 210, ""text"": ""siiani"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1161,100.0,100.0,100.0
"Ühistuliste krediidiasutuste võrgu tihenemine Eestis toob eelduste kohaselt kaasa mitmeid sotsiaalmajanduslikke positiivseid tulemusi , mida kontsentreerunud ja võõrkapitali kontrolli all olev kommertspangandus ilmselt ei suuda pakkuda .",2087,"[{""start"": 211, ""end"": 218, ""text"": ""ilmselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1181,100.0,100.0,100.0
Mitmed uuringud on seda ka kinnitanud .,2088,"[{""start"": 24, ""end"": 26, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1194,50.0,100.0,50.0
"Toome lõpetuseks veel asjaosalise , Kehtna HLÜ juhatuse liikme , arvamuse nendest eelistest .",2089,"[{""start"": 17, ""end"": 21, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1204,100.0,100.0,100.0
Ja eraldama selleks ka ressursid .,2091,"[{""start"": 20, ""end"": 22, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1259,100.0,100.0,100.0
Ka riik peab mõtlema turgudele ja kliendile .,2092,"[{""start"": 0, ""end"": 2, ""text"": ""Ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1279,100.0,100.0,100.0
Aga suurte asjade puhul tuleb seda raudselt teha .,2094,"[{""start"": 35, ""end"": 43, ""text"": ""raudselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1311,100.0,100.0,100.0
Seda ju pole .,2095,"[{""start"": 5, ""end"": 7, ""text"": ""ju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1323,100.0,100.0,100.0
"Keskkonnakeskset looduskäsitlust ( elik uus keskkondlik paradigma ) tuleks kõrvutada aga modernsuse hilisele etapile omase keskkonnateadvusega , mis teadvustab eksiteerivaid keskkonnaprobleeme ja püüab neid tehnoloogia ja ekspertsüsteemide abil parandada .",2096,"[{""start"": 85, ""end"": 88, ""text"": ""aga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1353,100.0,100.0,100.0
Moderniseerunud ühiskondade funktsioonisüsteemides valitsev instrumentaalne ratsionaalsus toob teatud komplekssusastmest või arenguetapist kaasa ka ohtude sisulise muutumise .,2097,"[{""start"": 145, ""end"": 147, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1360,100.0,100.0,100.0
"Lääne ja nõukogude modernsused tootsid sisuliselt sarnaseid keskkondlikke tagajärgi , kuid autoritaarsel riigikorral on teatud omapärad , mis võimendavad industriaalühiskonna põhjustatud keskkonnaprobleeme .",2099,"[{""start"": 39, ""end"": 49, ""text"": ""sisuliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1399,100.0,100.0,100.0
"Sagenenud on ka riskide ja globaalsete keskkonnaprobleemide kajastamine , kuid neid teemasid vahendatakse reeglina läbi rahvusvaheliste uudisteagentuuride või välismeedia ning Eestis ilmuvad nad online-väljaannetes .",2102,"[{""start"": 13, ""end"": 15, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1467,75.0,75.0,87.5
"Looduskaitse ekspertide hinnangud sellele , kuidas meedia käsitleb looduse ja keskkonnaga seonduvat , on jäänud suhteliselt sarnaseks kahekümne aasta taguse ajaga .",2103,"[{""start"": 112, ""end"": 123, ""text"": ""suhteliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1468,100.0,100.0,100.0
Ettevõtluskultuur ei tunnista veel endakohaste keskkondlike andmete avalikustamist kolmanda osapoole poolt .,2104,"[{""start"": 30, ""end"": 34, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1486,100.0,100.0,100.0
"Nende poolt uuritud traditsionaalses ( loodusrahva ) kultuuris , kus polnud olulist rikkust ning kus inimesed olid enamasti orienteeritud nauditavale perekonnaelule , ei esinenud märkimisväärset depressiooni , polnud vägivalda ega kuritegusid .",2105,"[{""start"": 115, ""end"": 123, ""text"": ""enamasti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1559,100.0,100.0,100.0
"Kolm kannatanut , kes veel elumärki andsid , viidi kiirabiautoga haiglasse , kuid kaks neist surid teel .",2106,"[{""start"": 22, ""end"": 26, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1620,100.0,100.0,100.0
Jamaika sprinter Merlene Ottey jäi vahele anaboolsete steroidide tarvitamisega ega stardi homme Sevillas algavatel MM-võistlustel .,2108,"[{""start"": 90, ""end"": 95, ""text"": ""homme"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1656,100.0,100.0,100.0
"Abituriendid valisid tänavu riigieksameid põhimõttel "" mida rohkem , seda uhkem "" .",2109,"[{""start"": 21, ""end"": 27, ""text"": ""tänavu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1664,83.3,83.3,100.0
"Eilne kohtumine oli EL-i ajaloos esimene kaitse- ja välisministrite ühisistung ja see annab märku kavatsusest hakata kiiresti looma Euroopa kaitsesüsteemi , mille põhialused tahetakse paika panna detsembris Helsingi tippkohtumisel .",2110,"[{""start"": 117, ""end"": 125, ""text"": ""kiiresti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1691,100.0,100.0,100.0
"Selgus ka , et lapsevanemad hindavad ühe lapse kasvatamise hinnaks kuus 1001-1500 krooni .",2111,"[{""start"": 7, ""end"": 9, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1702,100.0,100.0,100.0
"Kui Rünne lootused täituvad , siis heidab ta naiste ketta finaalis esmaspäeval 23. augustil .",2112,"[{""start"": 30, ""end"": 34, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1713,100.0,100.0,100.0
Pühapäeval asub ketast lennutama tänavu Eesti rekordit uuendanud Aleksander Tammert .,2113,"[{""start"": 33, ""end"": 39, ""text"": ""tänavu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1714,100.0,100.0,100.0
"Mullu Eesti rekordit uuendanud ( 8672 ) Erki Noole siht on selge : "" Võidust madalamat eesmärki ei saagi püstitada !",2114,"[{""start"": 0, ""end"": 5, ""text"": ""Mullu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1719,95.0,95.0,95.0
"Kergejõustiku MM Sevillas lõpeb ka eestlaste jaoks viimase päevaga , sest pühapäeval 29. augustil asub maratoni starti Jane Salumäe .",2115,"[{""start"": 32, ""end"": 34, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1735,100.0,100.0,100.0
Segodnja hinnangul võib Draganovi vabastamine olla seotud ka katsega võtta tolliprivileegid mõnelt organisatsioonilt .,2116,"[{""start"": 58, ""end"": 60, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1758,100.0,100.0,100.0
"Suklese hinnangul aitab Haapsalu neid , kes endaga toime ei tule , paremini kui enamik linnu , kuid Sukleski toonitas vajadust sotsiaalkorterite järele .",2117,"[{""start"": 65, ""end"": 92, ""text"": "", paremini kui enamik linnu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1776,100.0,100.0,100.0
"Nagu ühest suust räägivad erinevate erakondade esindajad ja valijad , et Haapsalu vajab mitmekesisemaid töökohti ja eelkõige väiketehaseid .",2118,"[{""start"": 116, ""end"": 124, ""text"": ""eelkõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1783,100.0,100.0,100.0
"Isamaaliit , kellega koos Reformierakond , tollal Liberaalid , Haapsalus kuus aastat tagasi võrdse valimistulemusega võimule tuli , ei maitsnud kolm aastat tagasi linna edukal juhtimisel saavutatud edu .",2120,"[{""start"": 43, ""end"": 49, ""text"": ""tollal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1804,92.9,92.9,96.4
Isamaaliidu osaks jäi sisuliselt mõru kaotus ja kolm aastat opositsiooni .,2121,"[{""start"": 22, ""end"": 32, ""text"": ""sisuliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1805,100.0,100.0,100.0
"Harjumaa Omavalitsuste Liit pole nõus Naissaare ja Tallinna linna ühendamisega ning otsustas pöörduda Eesti Linnade Liidu ja Omavalitsusliitude Koostöökogu poole taunimaks Tallinna linnavolikogu otsust , sest see oli tehtud Viimsi valda eelnevalt informeerimata ja kooskõlastamata .",2122,"[{""start"": 237, ""end"": 246, ""text"": ""eelnevalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1869,97.1,97.1,97.1
Siis andestatakse mõnigi inimlik aps .,2123,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1928,100.0,100.0,100.0
Rahvusraamatukogu avalike suhete osakonna juhataja Triin Soone sõnul sisaldab kataloog praegu andmeid viimase viie aasta jooksul raamatukogudesse saabunud raamatute kohta .,2124,"[{""start"": 87, ""end"": 93, ""text"": ""praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1942,100.0,100.0,100.0
""" See oli tõesti võimas , külmavärinad jooksid üle selja , kui Kerttu ja Jüri tulede saatel saabusid , "" kirjeldas nähtut pulmakülaline .",2125,"[{""start"": 10, ""end"": 16, ""text"": ""tõesti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,1955,95.7,100.0,95.7
"Näiteks kahe aasta pärast tuleb müüki Chrysler , millel on Mercedese "" kurvad silmad "" ning mootor .",2127,"[{""start"": 0, ""end"": 7, ""text"": ""Näiteks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2009,94.1,94.1,94.1
Pärast ajalehe postkastidesse panemist kutsus Bairash majaelanikke üles ka rahvuslikku vaenu õhutavat trükist tellima .,2128,"[{""start"": 72, ""end"": 74, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2026,100.0,100.0,100.0
"Miks ka mitte , kuna nimekiri koostati noore rahvusriigi ülesehitamise ja kindlustamise ajal ?",2129,"[{""start"": 5, ""end"": 7, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2032,100.0,100.0,100.0
"Kõik kolm on jätkuvalt seda meelt , et senistel saavutustel - neist olulisim on pääs Euroopa Liidu esimesse laienemisvooru - ei või peatuda ja reformid peavad jätkuma .",2130,"[{""start"": 13, ""end"": 22, ""text"": ""jätkuvalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2054,96.3,96.3,100.0
"Eesti ees seisvaid probleeme ei saa lahendada ühegi võluvitsaga , olgu selleks siis astmeline tulumaks või mõni muu kontekstist välja rebitud ja valimiseelseks loosungiks upitatud idee .",2131,"[{""start"": 79, ""end"": 83, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2056,76.9,76.9,84.6
"Pärnu rannale anti sinilipu tunnistus , kuid lipp jäeti andmata , sest suplusvee kvaliteet ei vastanud täielikult nõuetele .",2132,"[{""start"": 103, ""end"": 113, ""text"": ""täielikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2089,100.0,100.0,100.0
President Lennart Meri alustab täna India presidendi Kicheril Raman Narayanani kutsel aset leidvat nädalast riigivisiiti Indiasse .,2133,"[{""start"": 31, ""end"": 35, ""text"": ""täna"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2120,100.0,100.0,100.0
"Rootslase sõnul on tal informatsiooni , nagu oleks Bendreus põhjendamatult ära raisanud 790 000 Rootsi krooni tugirühma raha , mis koguti mitme kohtuprotsessi algatamiseks .",2134,"[{""start"": 60, ""end"": 74, ""text"": ""põhjendamatult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2125,73.9,78.3,82.6
"Inimene ja hiir on kaua koos elanud , neil on ühesugused toitumisharjumused .",2138,"[{""start"": 19, ""end"": 23, ""text"": ""kaua"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,2151,75.0,100.0,75.0
