text,id,label,review,text_id,las,uas,la
Nüüd on 10 tegutsevat ühistulist finantsasutust hakanud koostööd tegema ja asutanud selleks katusorganisatsioonina Eesti Hoiu-laenuühistute Liidu .,4132,"[{""start"": 8, ""end"": 10, ""text"": ""10"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1117,100.0,100.0,100.0
Kõrgemat teeninduse kvaliteeti eeldame tuginedes teiste maade kogemustele .,4142,"[{""start"": 49, ""end"": 73, ""text"": ""teiste maade kogemustele"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1193,100.0,100.0,100.0
"Et olukorda üldse kontrolli alla saada , peab olema korralik planeerimisprotsess ning finants- ja kuluarvestus .",4158,"[{""start"": 18, ""end"": 32, ""text"": ""kontrolli alla"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1315,100.0,100.0,100.0
"Loodus on süsteemi piirialal , sellest kõneldakse vähe ; peamiseks kõneaineseks on keskkond .",4167,"[{""start"": 31, ""end"": 38, ""text"": ""sellest"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1455,100.0,100.0,100.0
"Keskkonnateadlikkuse süsteemne arendamine on alles viimaste aastate prioriteet , paraku jääb keskkonnaharidusstrateegiate elluviimine raha puudumise taha .",4169,"[{""start"": 134, ""end"": 153, ""text"": ""raha puudumise taha"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1482,100.0,100.0,100.0
Seega asuvad depressiooni põhjused nii inimeses endas kui ka teda ümbritsevas keskkonnas .,4172,"[{""start"": 35, ""end"": 88, ""text"": ""nii inimeses endas kui ka teda ümbritsevas keskkonnas"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1530,100.0,100.0,100.0
"Depressioonile kalduvad enam inimesed , kelle tunnetuslaad on liialt mustvalge ehk äärmuslik .",4173,"[{""start"": 0, ""end"": 14, ""text"": ""Depressioonile"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1534,100.0,100.0,100.0
""" Vilets on see , et Haapsalu on vaid kuurortlinn , et elu käib siin ainult suvel ja töökohti on vähe , "" rääkis Margus ( 29 ) , Reformierakonna pooldaja .",4186,"[{""start"": 69, ""end"": 81, ""text"": ""ainult suvel"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1774,100.0,100.0,100.0
"Nagu ühest suust räägivad erinevate erakondade esindajad ja valijad , et Haapsalu vajab mitmekesisemaid töökohti ja eelkõige väiketehaseid .",4187,"[{""start"": 5, ""end"": 16, ""text"": ""ühest suust"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1783,100.0,100.0,100.0
Konsortsiumi raamatukogudes on enam kui 128 000 kasutaja käsutuses on üle 13 miljoni teaviku .,4199,"[{""start"": 0, ""end"": 27, ""text"": ""Konsortsiumi raamatukogudes"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1950,100.0,100.0,100.0
Grinblats süüdistas samuti Shkelet autoritaarsetes juhtimisvõtetes .,4235,"[{""start"": 27, ""end"": 66, ""text"": ""Shkelet autoritaarsetes juhtimisvõtetes"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,2353,100.0,100.0,100.0
""" Mees oli paraku nii ohtralt alkoholi tarvitanud , et ei suutnud end korralikult väljendada , rääkimata avalduse kirjutamisest , "" rääkis politsei pressiesindaja "" Õhtulehele "" .",4247,"[{""start"": 105, ""end"": 127, ""text"": ""avalduse kirjutamisest"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,2507,100.0,100.0,100.0
"Ta on väga andekas muusik ja loodan , et ta oma talendil raisku minna ei lase .",4258,"[{""start"": 44, ""end"": 56, ""text"": ""oma talendil"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,2656,100.0,100.0,100.0
"Kuidas suhtute endistesse Nõukogude armee ohvitseridesse , kolonelidesse ja kindralitesse Eesti kaitseväes ?",4284,"[{""start"": 15, ""end"": 106, ""text"": ""endistesse Nõukogude armee ohvitseridesse , kolonelidesse ja kindralitesse Eesti kaitseväes"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3064,100.0,100.0,100.0
"Esialgu võiks toimuvat nimetada maastiku klaarimiseks , sest asi on väga toores .",4298,"[{""start"": 32, ""end"": 53, ""text"": ""maastiku klaarimiseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3196,100.0,100.0,100.0
"Easti , nagu ma aru saan , tuleneb sõnast "" Ida "" - "" East "" ?",4302,"[{""start"": 35, ""end"": 60, ""text"": ""sõnast \"" Ida \"" - \"" East \"""", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3284,100.0,100.0,100.0
"Õigupoolest , kahe allpoolse Balti riigiga on asi korras .",4307,"[{""start"": 14, ""end"": 42, ""text"": ""kahe allpoolse Balti riigiga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3345,100.0,100.0,100.0
Ka need näited tupsudest kuuluvad piraatkaubanduse sfääri .,4323,"[{""start"": 34, ""end"": 57, ""text"": ""piraatkaubanduse sfääri"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3577,100.0,100.0,100.0
Kas paneme ta vangi ja lõhume perekonna ?,4324,"[{""start"": 14, ""end"": 19, ""text"": ""vangi"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3583,100.0,100.0,100.0
""" Ütleme nii , et meil on Antsoni moodi seis .",4339,"[{""start"": 26, ""end"": 39, ""text"": ""Antsoni moodi"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3777,100.0,100.0,100.0
Järgnes veidi odavama jääga šveitsi-laager EM-pronksi Viktoria Voltškova juhendaja Viktor Kudrjavtsevi käe all .,4345,"[{""start"": 8, ""end"": 110, ""text"": ""veidi odavama jääga šveitsi-laager EM-pronksi Viktoria Voltškova juhendaja Viktor Kudrjavtsevi käe all"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3860,100.0,100.0,100.0
""" Raivo Suviste arvates peaks lool olema sügavam tagapõhi - lihtsalt homosid näidata poleks mõtet .",4348,"[{""start"": 2, ""end"": 15, ""text"": ""Raivo Suviste"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3886,100.0,100.0,100.0
Politseiameti pressibüroo teated lähiajal toimunud õigusrikkumiste kohta .,4355,"[{""start"": 33, ""end"": 41, ""text"": ""lähiajal"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3940,100.0,100.0,100.0
Loovi firmale tähendaks teeremont kulude kokkuhoidu .,4357,"[{""start"": 6, ""end"": 13, ""text"": ""firmale"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,3969,100.0,100.0,100.0
Võiduvärava lõi lisaaja 9. minutil Lee Dong-gook .,4360,"[{""start"": 24, ""end"": 34, ""text"": ""9. minutil"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4009,100.0,100.0,100.0
"Võrreldes endise nõukogu koosseisuga jäid välja Aare Urm , Tiit Kõuhkna ja Enn Pant .",4362,"[{""start"": 10, ""end"": 36, ""text"": ""endise nõukogu koosseisuga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4028,100.0,100.0,100.0
""" Ei saa pidada õigeks , et minister või maavanem saab muuseumi juhti vahetada ainult siis , kui viimane on hakkama saanud tõsise seaduserikkumisega või on asutuse allakäik nii ilmne , et tööandja peab otsustavalt sekkuma , "" märkis Kivi .",4368,"[{""start"": 123, ""end"": 148, ""text"": ""tõsise seaduserikkumisega"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4067,100.0,100.0,100.0
"Retseptides tasub õlide täpsest tilgamäärast kinni pidada , sest aroomiõlid on teadagi väga tugevatoimelised .",4381,"[{""start"": 18, ""end"": 44, ""text"": ""õlide täpsest tilgamäärast"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4184,100.0,100.0,100.0
Meie otsus vahetada senine lai lehepind kitsama ja väiksema vastu on tingitud lugeja enda ootustest .,4386,"[{""start"": 85, ""end"": 99, ""text"": ""enda ootustest"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4309,100.0,100.0,100.0
""" Lõplikult on seda raske öelda , sest kõik sõltub sellest , mida teised müüjad teevad , "" lisas ta .",4399,"[{""start"": 51, ""end"": 86, ""text"": ""sellest , mida teised müüjad teevad"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4435,100.0,100.0,100.0
"Teisipäeviti astuvad saates "" Musimumm ja teised "" laste ette ülioptimistlik mesilane Musimumm , elutark siil Siim ning vana tuttav luiskaja Hunt Kriimsilm .",4408,"[{""start"": 21, ""end"": 155, ""text"": ""saates \"" Musimumm ja teised \"" laste ette ülioptimistlik mesilane Musimumm , elutark siil Siim ning vana tuttav luiskaja Hunt Kriimsilm"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4565,100.0,100.0,100.0
"Tervelt 86 protsenti tunnistas , et linna kaupmehed on kohelnud teda ebasõbralikult ja kurtis turismiinfo puudulikkuse üle .",4410,"[{""start"": 94, ""end"": 122, ""text"": ""turismiinfo puudulikkuse üle"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4642,100.0,100.0,100.0
"Läheme samm-sammult edasi , ning me saame selle kätte . """,4414,"[{""start"": 42, ""end"": 53, ""text"": ""selle kätte"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4666,100.0,100.0,100.0
"Küsige neilt , kes kardavad .",4416,"[{""start"": 7, ""end"": 27, ""text"": ""neilt , kes kardavad"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4673,100.0,100.0,100.0
"Hooaja edenedes üritame sellegi puuduse korvata . """,4430,"[{""start"": 0, ""end"": 6, ""text"": ""Hooaja"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4795,100.0,100.0,100.0
"Seetõttu peaksid manuaalterapeudid kindlasti oma patsiente julgustama , et nood oma lapsi masseeriksid või osaleksid mõnel beebimassaazhi kursusel .",4441,"[{""start"": 117, ""end"": 146, ""text"": ""mõnel beebimassaazhi kursusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4912,100.0,100.0,100.0
500 krooni ületav autokompensatsioon saab erisoodustuseks .,4447,"[{""start"": 0, ""end"": 10, ""text"": ""500 krooni"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,4994,100.0,100.0,100.0
Fondi tulu kajastub osaku puhasväärtuse tõusus .,4449,"[{""start"": 20, ""end"": 46, ""text"": ""osaku puhasväärtuse tõusus"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5025,100.0,100.0,100.0
"Edelaraudtee juhatuse liikme Jaan Ratniku teatel on ülejäänud kolm nõukogu liiget rahandusministeeriumi esindajad : Rain Rosimannus , Tähve Milt ja Tiiu-Tatjana Reinbush .",4451,"[{""start"": 0, ""end"": 48, ""text"": ""Edelaraudtee juhatuse liikme Jaan Ratniku teatel"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5037,100.0,100.0,100.0
"Tegu on päevikulaadse raamatuga , mis koosneb erinevatest , romaaniks liituvatest novellidest Palomari isiku tõttu , kes neid mõtisklusi-novelle läbi elab .",4453,"[{""start"": 46, ""end"": 154, ""text"": ""erinevatest , romaaniks liituvatest novellidest Palomari isiku tõttu , kes neid mõtisklusi-novelle läbi elab"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5072,100.0,100.0,100.0
"Kui aga "" telefon "" avada , hakkavad ka erinevused silma .",4456,"[{""start"": 51, ""end"": 56, ""text"": ""silma"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5099,100.0,100.0,100.0
Admiral ise lubas lähtuda president Putini range korra taastamise printsiibist .,4469,"[{""start"": 26, ""end"": 78, ""text"": ""president Putini range korra taastamise printsiibist"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5270,100.0,100.0,100.0
""" Me ei ole enam iseenda peremehed , "" nentis Tõnis Kask muiates , "" me kuulume juba Eesti rahvale . """,4470,"[{""start"": 85, ""end"": 98, ""text"": ""Eesti rahvale"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5292,100.0,100.0,100.0
"USA ja Iisraeli ametnikud peavad praegu kõnelusi , mida põgenenud luureohvitseriga teha .",4473,"[{""start"": 66, ""end"": 82, ""text"": ""luureohvitseriga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5306,100.0,100.0,100.0
"Algne idee oli hoopis kangem , selle kohaselt tulnuks vabastada ettevõtlus väljaspool Tallinna ja veel mõnda hästi arenenud keskust tulumaksust .",4475,"[{""start"": 31, ""end"": 45, ""text"": ""selle kohaselt"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5314,100.0,100.0,100.0
Clintoni kord tunnistusi jagada on 17. augustil .,4480,"[{""start"": 0, ""end"": 13, ""text"": ""Clintoni kord"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5396,100.0,100.0,100.0
"Viimasel kahekümnel kilomeetril on kaks tõusu , ajalugu näitab , et just seal pannakse paremusjärjestus paika . """,4494,"[{""start"": 104, ""end"": 109, ""text"": ""paika"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5589,100.0,100.0,100.0
Järgmist hooaega alustab Jaan Kirsipuu Casino meeskonna liidrina .,4509,"[{""start"": 46, ""end"": 64, ""text"": ""meeskonna liidrina"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5774,100.0,100.0,100.0
"Indoneesia esindaja Yayuki Basuki alistas neljateist-kümnendana paigutatud belglanna Dominique Van Roosti 6 : 4 , 6 : 4.",4522,"[{""start"": 42, ""end"": 63, ""text"": ""neljateist-kümnendana"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,5953,100.0,100.0,100.0
Pileti eest muidugi .,4539,"[{""start"": 0, ""end"": 11, ""text"": ""Pileti eest"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6130,100.0,100.0,100.0
Tammer on kaevanud süüdimõistva otsuse Euroopa inimõiguste kohtusse .,4547,"[{""start"": 39, ""end"": 67, ""text"": ""Euroopa inimõiguste kohtusse"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6309,100.0,100.0,100.0
"Kuritegevuse kasv Tallinnas ajab inimesed meeleheitele - keskturu ümbruse elanikud pelgavad narkomaanide kallaletungide hirmus õhtuti väljas liikuda , kuid politsei on võimetu aitama .",4551,"[{""start"": 42, ""end"": 54, ""text"": ""meeleheitele"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6349,100.0,100.0,100.0
Viimased said 50% häältest .,4573,"[{""start"": 14, ""end"": 26, ""text"": ""50% häältest"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6546,100.0,100.0,100.0
"Riigikohus pidas kodanike valimisliitude mittelubamist ebaproportsionaalseks mitte üldiselt , vaid Eesti praeguses õiguslikus ja sotsiaalses olustikus .",4574,"[{""start"": 92, ""end"": 150, ""text"": "", vaid Eesti praeguses õiguslikus ja sotsiaalses olustikus"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6556,100.0,100.0,100.0
"Teiseks , valimisseadust muudeti vahetult enne valimisi .",4576,"[{""start"": 42, ""end"": 55, ""text"": ""enne valimisi"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6561,100.0,100.0,100.0
"Tuleva aasta riigieelarve on niivõrd kultuuri- , hariduse- ja teadusevaenulik , nagu oleks ta sündinud idanaabri saatkonnas , kirjutab Ugala teatri juht ja endine kultuuriminister Jaak Allik .",4578,"[{""start"": 103, ""end"": 123, ""text"": ""idanaabri saatkonnas"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6616,100.0,100.0,100.0
"Teatriliit pakub teatrite toetamise arvestusaluseks paratamatuid kulusid , mis tagaksid stabiilsuse ja võimaldaksid suunata kogu teatritegevuse just kunstiliste ülesannete teenimisele .",4582,"[{""start"": 144, ""end"": 183, ""text"": ""just kunstiliste ülesannete teenimisele"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6695,100.0,100.0,100.0
""" Lapsed oleks pabinasse sattunud , kui ajakirjanikud oleks kaasa tulnud , "" arvab üks fotograaf .",4596,"[{""start"": 15, ""end"": 24, ""text"": ""pabinasse"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6859,100.0,100.0,100.0
Siis hakkavad inimesed Suletud Ruumist välja tulema .,4597,"[{""start"": 31, ""end"": 38, ""text"": ""Ruumist"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6865,100.0,100.0,100.0
"Esimeseks raskendavaks asjaoluks on nelja inimese tapmine , teiseks silmaga nähtava raseda naise tapmine , märkis ta .",4601,"[{""start"": 60, ""end"": 75, ""text"": ""teiseks silmaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6909,100.0,100.0,100.0
""" Vahi all olev mees keeldub süüd omaks võtmast , "" ütles tundmatuks jääda sooviv politseiametnik .",4602,"[{""start"": 2, ""end"": 10, ""text"": ""Vahi all"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,6912,100.0,100.0,100.0
"Autot kasutab haigekassa juhatuse liige Andres Rannamäe , kes on samas ka auto rendile andnud ettevõtte juhatuse liige .",4608,"[{""start"": 74, ""end"": 86, ""text"": ""auto rendile"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7011,100.0,100.0,100.0
"Ainuke märkimisväärne intsident oli 22. oktoobril , kui kolm alkoholijoobes noormeest lõhkusid tunnelis oleva lifti ukse , "" ütles Tallinna politsei pressiesindaja Kristi Künnapas .",4621,"[{""start"": 95, ""end"": 103, ""text"": ""tunnelis"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7194,100.0,100.0,100.0
"Me tuleme tagasi , "" ütles Scott Ritter , keda Iraak süüdistab USA kasuks spioneerimises .",4623,"[{""start"": 74, ""end"": 88, ""text"": ""spioneerimises"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7233,100.0,100.0,100.0
""" Teine ema vastas : ma sellepärast küll linna ei hakka sõitma , et talle järele tulla . """,4631,"[{""start"": 68, ""end"": 73, ""text"": ""talle"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7307,100.0,100.0,100.0
"Kui me ei saa uuendada oma tooteid , siis asendab meid keegi teine , "" ütles Gates Postile antud intervjuus .",4632,"[{""start"": 97, ""end"": 107, ""text"": ""intervjuus"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7312,100.0,100.0,100.0
Traagiline õnnetus toimus Hufufi linna lähedal .,4659,"[{""start"": 26, ""end"": 46, ""text"": ""Hufufi linna lähedal"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7685,100.0,100.0,100.0
Seejärel palutakse leinajad kaubanduskeskuse paigale .,4660,"[{""start"": 28, ""end"": 52, ""text"": ""kaubanduskeskuse paigale"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7694,100.0,100.0,100.0
"Samas peaks iga arukas inimene mõistma , et parkimise eest maksmine on autostunud ühiskonnas normaalne .",4661,"[{""start"": 82, ""end"": 92, ""text"": ""ühiskonnas"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7700,100.0,100.0,100.0
"Nüüd viisime seaduse eelnõusse sätte , mis määrab ravimihüvitiste kululae .",4665,"[{""start"": 13, ""end"": 30, ""text"": ""seaduse eelnõusse"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7759,100.0,100.0,100.0
Eesti Raudtee päästeüksus asus kohe õnnetuse tagajärgi likvideerima ning kella kaheksaks olid kolm vagunit taas rööbastel .,4675,"[{""start"": 73, ""end"": 88, ""text"": ""kella kaheksaks"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7847,100.0,100.0,100.0
"Aga võib-olla tõesti loobuks kohe täna eesti keele ja kultuuri toetamisest ja suunaks sama raha medõdede- , politseinike- ja õpetajate palgatõusuks ?",4682,"[{""start"": 39, ""end"": 74, ""text"": ""eesti keele ja kultuuri toetamisest"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,7943,100.0,100.0,100.0
51 protsenti Eesti Põlevkivist kuulub Narva Elektrijaamadele ja ülejäänud otse riigile .,4688,"[{""start"": 38, ""end"": 86, ""text"": ""Narva Elektrijaamadele ja ülejäänud otse riigile"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,8041,100.0,100.0,100.0
Narva maantee läheb remonti laupäevast .,4694,"[{""start"": 20, ""end"": 38, ""text"": ""remonti laupäevast"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,8163,100.0,100.0,100.0
"USA laiendab sõrmejälgede võtmist välismaalastelt , kes saabuvad nn kahtlastest riikidest , teatas ETA .",4699,"[{""start"": 65, ""end"": 89, ""text"": ""nn kahtlastest riikidest"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,8249,100.0,100.0,100.0
""" Mulle meeldib naine olla , mul on hea meel , et ma naine olen .",4721,"[{""start"": 2, ""end"": 7, ""text"": ""Mulle"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,8521,100.0,100.0,100.0
Siin lööbki Jaanisoo mu senise jutu jalust .,4723,"[{""start"": 21, ""end"": 42, ""text"": ""mu senise jutu jalust"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,8607,100.0,100.0,100.0
"Juba ammu kõneldakse , et kuulsat sakslast kummitab motivatsioonipuudus - vormelisõiduga seotu ei huvita teda enam sügavalt .",4724,"[{""start"": 74, ""end"": 88, ""text"": ""vormelisõiduga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,8673,100.0,100.0,100.0
