text,id,label,review,text_id,las,uas,la
Laevanduses on konkurents halastamatu .,4046,"[{""start"": 0, ""end"": 11, ""text"": ""Laevanduses"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,360,100.0,100.0,100.0
Pika kirja lõpus tsiteerib ta Ülo Koitu : “ Eestlane olla oli uhke ja hää .,4053,"[{""start"": 0, ""end"": 16, ""text"": ""Pika kirja lõpus"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,447,92.3,100.0,92.3
Selguse vähenemisega suureneb ootamatute allergiliste haiguste oht .,4062,"[{""start"": 0, ""end"": 20, ""text"": ""Selguse vähenemisega"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,572,100.0,100.0,100.0
"Ühest küljest on see tõesti nii , loomise eeltingimuseks on vabadus .",4088,"[{""start"": 0, ""end"": 13, ""text"": ""Ühest küljest"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,807,100.0,100.0,100.0
Ülejäänud haiglatel on lepingud Kristini matusebürooga surnukambrite kasutamiseks .,4095,"[{""start"": 0, ""end"": 19, ""text"": ""Ülejäänud haiglatel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,858,42.9,42.9,57.1
Kristini morgis on palgal ka üks naisinimene .,4098,"[{""start"": 0, ""end"": 15, ""text"": ""Kristini morgis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,864,83.3,100.0,83.3
"“ Tänapäeval klõpsutab igaüks oma seebikarpi ning fotograafi pole vaja , ” selgitab Daum .",4108,"[{""start"": 2, ""end"": 12, ""text"": ""Tänapäeval"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,925,100.0,100.0,100.0
"Kivi lõikamiseks , lihvimiseks ja poleerimiseks on rakkes vähemalt kolm inimest .",4116,"[{""start"": 0, ""end"": 47, ""text"": ""Kivi lõikamiseks , lihvimiseks ja poleerimiseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,983,100.0,100.0,100.0
"Eesti taasiseseisvumise järel tehti panus kommertspankadele , kuigi kooperatiivpankade asutamine Nõukogude Liidu 1988. aasta pangandusreformi raames oli lubatud .",4122,"[{""start"": 0, ""end"": 29, ""text"": ""Eesti taasiseseisvumise järel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1016,75.0,100.0,75.0
Eestis oli algselt laenu- ja hoiuühistute asutamise aluseks Eesti Panga presidendi käskkiri 23. veebruarist 1993. aastal .,4130,"[{""start"": 0, ""end"": 6, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1111,100.0,100.0,100.0
Esimesed hoiu-laenuühistud Eestis tekkisid erastamisprotsessi käigus .,4131,"[{""start"": 43, ""end"": 68, ""text"": ""erastamisprotsessi käigus"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1116,80.0,80.0,80.0
"Kanadas on ühistuliste pankade turuosa ca 6% ( Sõrg , Einola , 2003 ) .",4137,"[{""start"": 0, ""end"": 7, ""text"": ""Kanadas"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1160,100.0,100.0,100.0
"Ka Leedus on üheks põhjuseks , nagu eespool kirjutasime , kommertspankade kontorite sulgemine .",4140,"[{""start"": 0, ""end"": 9, ""text"": ""Ka Leedus"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1179,83.3,100.0,83.3
"Tõnis Blank on HLÜ eeliseid välja toonud järgmiselt : “ HLÜdel on mitmeid eeliseid : teades ja tundes kohalikke ettevõtjaid , on võimalik võtta suuremaid riske ; laenu saamine on kergem ; kehtib sotsiaalne kontroll - liikmete taust on teada ; laenatakse välja ka tunduvalt väiksemaid summasid kui kommertspangad ; väikesemahuliste projektide korral on ka võimalik kahjum väiksem ; põhimõtteliselt on kergem tagasi teenida väiksemat investeeringut kui suurt .",4145,"[{""start"": 314, ""end"": 348, ""text"": ""väikesemahuliste projektide korral"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1206,93.9,95.5,97.0
Aga suurte asjade puhul tuleb seda raudselt teha .,4157,"[{""start"": 4, ""end"": 23, ""text"": ""suurte asjade puhul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1311,100.0,100.0,100.0
Pühapäeval asub ketast lennutama tänavu Eesti rekordit uuendanud Aleksander Tammert .,4181,"[{""start"": 0, ""end"": 10, ""text"": ""Pühapäeval"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1714,100.0,100.0,100.0
"800 meetri poolfinaalid joostakse reedel , 27. augustil .",4183,"[{""start"": 34, ""end"": 55, ""text"": ""reedel , 27. augustil"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1730,100.0,100.0,100.0
"Kolm aastat tagasi märkisid vaatlejad , et tegelikult võitis valimised linnapea Urmas Sukles , kes sai üksi kolmandiku hääli .",4188,"[{""start"": 0, ""end"": 18, ""text"": ""Kolm aastat tagasi"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1799,100.0,100.0,100.0
"Keskerakonna nimekirjas figureerib taas Haapsalu ekslinnapea Tiit Beeren , kes vahepeal on juhtinud Maardu linna .",4189,"[{""start"": 0, ""end"": 23, ""text"": ""Keskerakonna nimekirjas"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1814,64.3,64.3,71.4
Linnajuhtimisse on vaja värsket verd .,4193,"[{""start"": 0, ""end"": 15, ""text"": ""Linnajuhtimisse"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1838,100.0,100.0,100.0
Teise võimalusena korruptsiooni vastu võitlemisel analüüsib toll enda ja piirivalve andmeid .,4197,"[{""start"": 0, ""end"": 49, ""text"": ""Teise võimalusena korruptsiooni vastu võitlemisel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1907,85.7,85.7,100.0
"Pole välistatud , et kümne aasta pärast valitseb maailma autotööstust neli-viis kontserni , kes on alla neelanud kõik senised iseseisvad autotootjad .",4201,"[{""start"": 21, ""end"": 39, ""text"": ""kümne aasta pärast"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1989,78.9,100.0,78.9
Tarbija jaoks ei too autofirmade ühinemine või liitmine oluliselt midagi kaasa .,4203,"[{""start"": 0, ""end"": 13, ""text"": ""Tarbija jaoks"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2002,100.0,100.0,100.0
"Eelmisel nädalal kontrollisid Eesti piirivalvurid Venemaa kodanikku Sergei Vasetshkini , kelle pagasi hulgas oli suur kogus Vene natside propagandamaterjale , kirjutas ajaleht Estonija .",4206,"[{""start"": 0, ""end"": 16, ""text"": ""Eelmisel nädalal"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2013,100.0,100.0,100.0
Pärast ajalehe postkastidesse panemist kutsus Bairash majaelanikke üles ka rahvuslikku vaenu õhutavat trükist tellima .,4207,"[{""start"": 0, ""end"": 38, ""text"": ""Pärast ajalehe postkastidesse panemist"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2026,90.9,90.9,90.9
"Eestist sai lipu kuus väikesadamat - Pärnu jahtsadam , Haapsalu , Nasva ja ESS Kalevi jahtklubid ning Roomassaare ja Vergi sadamad .",4212,"[{""start"": 0, ""end"": 7, ""text"": ""Eestist"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2088,100.0,100.0,100.0
"Gamesati kavandatavad inglis- , prantsus- , saksa- ja hispaaniakeelsed programmid on suunatud Hispaania , Prantsuse , Suurbritannia , Beneluxi riikide ning Saksa vaatajatele .",4213,"[{""start"": 94, ""end"": 173, ""text"": ""Hispaania , Prantsuse , Suurbritannia , Beneluxi riikide ning Saksa vaatajatele"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2110,100.0,100.0,100.0
""" Ka haiguste mudelina on hiir väga hea organism , "" ütleb Alar Karis .",4221,"[{""start"": 2, ""end"": 22, ""text"": ""Ka haiguste mudelina"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2152,100.0,100.0,100.0
Lehm koos piimaga ravimeid lüpsma,4224,"[{""start"": 5, ""end"": 17, ""text"": ""koos piimaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2174,33.3,33.3,33.3
"Eesti Ekspressil on Põhja-Eestis ja Tallinnas 121.000 , ?",4228,"[{""start"": 0, ""end"": 16, ""text"": ""Eesti Ekspressil"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2248,100.0,100.0,100.0
"Korrusmajade renoveerimisprogrammist on puudu on vaid selge riiklik otsus , mõningad muudatused kehtivas seadusandluses ning mõne vajaliku institutsiooni loomine .",4238,"[{""start"": 0, ""end"": 36, ""text"": ""Korrusmajade renoveerimisprogrammist"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2373,100.0,100.0,100.0
"Naiste seas olid rahulolematuse peapõhjuseks abieluprobleemid , kuid mehed ei nimetanud sedasorti raskusi üldse .",4250,"[{""start"": 0, ""end"": 11, ""text"": ""Naiste seas"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2544,92.3,100.0,92.3
ERA Panga klientide jaoks on seega jäänud vaid üks küsimus - kas DEG saab ERA Panga investoriks ?,4251,"[{""start"": 0, ""end"": 25, ""text"": ""ERA Panga klientide jaoks"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2556,85.7,92.9,92.9
Hiljem õppis Ane majandustehnikumis ja pedagoogikaülikoolis .,4254,"[{""start"": 17, ""end"": 59, ""text"": ""majandustehnikumis ja pedagoogikaülikoolis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2605,100.0,100.0,100.0
Ajalehe teatel ähvardab sulgemine Klaipeda-Stockholmi ja Klaipeda-Mukrani liine .,4262,"[{""start"": 0, ""end"": 14, ""text"": ""Ajalehe teatel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2762,100.0,100.0,100.0
Uues Testamendis Pauluse järgi võib püha olla iga koguduse liige .,4265,"[{""start"": 0, ""end"": 30, ""text"": ""Uues Testamendis Pauluse järgi"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2790,100.0,100.0,100.0
Armi sõnul peab tasu kinnitama Tartu Maakonnakohus .,4267,"[{""start"": 0, ""end"": 10, ""text"": ""Armi sõnul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2807,100.0,100.0,100.0
Kõrgeima hinnaga tehing tehti 141 krooni juures .,4268,"[{""start"": 30, ""end"": 47, ""text"": ""141 krooni juures"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2826,100.0,100.0,100.0
Üle kahe protsendi kallinesid Merko Ehituse ja Optiva Panga aktsiad .,4269,"[{""start"": 0, ""end"": 18, ""text"": ""Üle kahe protsendi"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2827,100.0,100.0,100.0
"Just selle häda vastu pakub Declor looduslikku isepäevitavat emulsiooni Seducteur , mis muudab naha jumekaks ja säravaks .",4270,"[{""start"": 0, ""end"": 21, ""text"": ""Just selle häda vastu"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2850,100.0,100.0,100.0
"90ndate alguse moeajakirjadele andsid jumet Naomi Campbell , Linda Evangelista , Cindy Crawford , Christy Turlington ja Claudia Schiffer .",4275,"[{""start"": 0, ""end"": 30, ""text"": ""90ndate alguse moeajakirjadele"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2924,100.0,100.0,100.0
Kokkupõrke tagajärjel sai Tarmo kohapeal surma .,4281,"[{""start"": 0, ""end"": 21, ""text"": ""Kokkupõrke tagajärjel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,2988,100.0,100.0,100.0
"Aga sellega , kuidas ennast kaitsta , peab Eesti pidevalt tööd tegema , arendades kaitsevõimet .",4287,"[{""start"": 4, ""end"": 37, ""text"": ""sellega , kuidas ennast kaitsta ,"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3087,100.0,100.0,100.0
"Gaas oleks parim , aga mul ei ole lähedal gaasitrassi .",4297,"[{""start"": 23, ""end"": 26, ""text"": ""mul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3181,90.0,100.0,90.0
Teie kodumaal on veiste arvu ja paiknemise andmebaasid palju täpsemad kui elanikkonna omad .,4304,"[{""start"": 0, ""end"": 13, ""text"": ""Teie kodumaal"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3318,100.0,100.0,100.0
Maksuinspektsiooni hinnangul ei ole Media-Most maksujõuline ja sellepärast tuleb välja kuulutada tema pankrott .,4311,"[{""start"": 0, ""end"": 28, ""text"": ""Maksuinspektsiooni hinnangul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3392,100.0,100.0,100.0
Sõiduautojuhtidele väljastab tervisetõendi perearst ning kutselistele autojuhtidele liiklusmeditsiini komisjon .,4313,"[{""start"": 0, ""end"": 18, ""text"": ""Sõiduautojuhtidele"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3443,100.0,100.0,100.0
"Autojuhtimisel on ohtlikud ka vererõhku alandavad ravimid , mis võivad tekitada peapööritust ning tema verevarustust võivad häirida kõikvõimalikud südamevahendid , lisas ta .",4316,"[{""start"": 0, ""end"": 14, ""text"": ""Autojuhtimisel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3465,100.0,100.0,100.0
"Selleks kulub hinnanguliselt 3,5 miljonit krooni .",4318,"[{""start"": 0, ""end"": 7, ""text"": ""Selleks"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3491,100.0,100.0,100.0
"Sellel aastal tunnistas probleemi olemasolu 22% vastanutest , 78% eitas probleemi olemasolu .",4321,"[{""start"": 0, ""end"": 13, ""text"": ""Sellel aastal"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3528,90.9,90.9,90.9
Paar aastat tagasi olevat jälle vaenuliku riigi luurajad sisse toonud inimliha sööva bakteri .,4325,"[{""start"": 0, ""end"": 18, ""text"": ""Paar aastat tagasi"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3596,100.0,100.0,100.0
"Soodsa hinnaga on saadaval raamatukogu väljaanded - retrospektiivse rahvusbibliograafia köited , kogumik "" Eesti vanimad raamatud Tallinnas "" , Kalju Lepiku bibliograafia ning postkaardikomplekt "" Vanemate eestikeelsete raamatute illustratsioone "" .",4328,"[{""start"": 0, ""end"": 14, ""text"": ""Soodsa hinnaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3630,100.0,100.0,100.0
"Lahkumismatšil löövad kaasa ka Rudi Völler , Jürgen Klinsmann , Andreas Brehme , Stefan Reuter , Jürgen Kohler , Mario Basler , Matthias Sammer , Belgia väravavaht Jean-Marie Pfaff ja teised omaaegsed superässad .",4331,"[{""start"": 0, ""end"": 14, ""text"": ""Lahkumismatšil"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3673,100.0,100.0,100.0
"Teisel poolajal läks mäng lahtisemaks kui enne vaheaega , mõlemad meeskonnad ründasid julgelt .",4335,"[{""start"": 0, ""end"": 15, ""text"": ""Teisel poolajal"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3724,91.7,91.7,91.7
""" Alles sel talvel läks asi hulluks . """,4344,"[{""start"": 2, ""end"": 18, ""text"": ""Alles sel talvel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3845,100.0,100.0,100.0
""" Pärast pisukest pausi lisab Lilian Kotter , et ehk siiski hoopis tema ülehindab vaatajat .",4346,"[{""start"": 2, ""end"": 23, ""text"": ""Pärast pisukest pausi"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3874,100.0,100.0,100.0
"Meil on hädasti vaja tuntud avalikke seksuaalvähemuste esindajaid , "" ütleb Lilian Kotter .",4347,"[{""start"": 0, ""end"": 4, ""text"": ""Meil"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3878,76.9,76.9,84.6
""" Minu meelest on seda teemat niigi liiga palju .",4349,"[{""start"": 2, ""end"": 14, ""text"": ""Minu meelest"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3892,100.0,100.0,100.0
""" Märkimisperioodi lõpus oli SEBi kontrolli all 95,1 protsenti Ühispanga aktsiatest .",4359,"[{""start"": 2, ""end"": 24, ""text"": ""Märkimisperioodi lõpus"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,3990,100.0,100.0,100.0
"Lisaks neile kahele valisid aktsionärid Ühispanga uude nõukokku Koit Uusi , Mart Avarmaa , Aadu Luukase , Tord Martin Olofssoni , Per-Arne Magnus Carlssoni ja Petteri Karttuneni .",4361,"[{""start"": 0, ""end"": 19, ""text"": ""Lisaks neile kahele"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4027,100.0,100.0,100.0
Samal ajal on neil intensiivselt puhastav toime .,4380,"[{""start"": 0, ""end"": 10, ""text"": ""Samal ajal"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4183,100.0,100.0,100.0
"Uues Eesti Päevalehes on olemas kõik samad osad , mis olid ka vanas .",4387,"[{""start"": 0, ""end"": 21, ""text"": ""Uues Eesti Päevalehes"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4320,100.0,100.0,100.0
Hiigelspurdi jooksul mängis pearolli Aivar Kuusmaa .,4389,"[{""start"": 0, ""end"": 20, ""text"": ""Hiigelspurdi jooksul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4339,80.0,80.0,80.0
Kavkaz-tsentri andmeil sai surma 19 rahulikku elanikku .,4391,"[{""start"": 0, ""end"": 22, ""text"": ""Kavkaz-tsentri andmeil"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4365,100.0,100.0,100.0
Groznõi Oktoobri rajoonis hävitasid tšetšeenid ühe Vene vägede soomustransportööri ning kaks autot UAZ .,4392,"[{""start"": 0, ""end"": 25, ""text"": ""Groznõi Oktoobri rajoonis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4368,90.9,100.0,90.9
"ETV kanalile on üle tulnud ka "" Bingo loto "" .",4404,"[{""start"": 0, ""end"": 12, ""text"": ""ETV kanalile"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4543,77.8,100.0,77.8
ETV Tartu stuudiolt on oodata uut saatesarja igapäevaelust .,4405,"[{""start"": 0, ""end"": 19, ""text"": ""ETV Tartu stuudiolt"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4549,100.0,100.0,100.0
"Suurepärane uudis on ka see , et oktoobrist hakkab Jüri Aarma taas tegema saadet "" Siin ja praegu "" .",4407,"[{""start"": 33, ""end"": 43, ""text"": ""oktoobrist"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4556,100.0,100.0,100.0
Algajale tekitab tavaliselt probleeme ka lühenditest arusaamine .,4418,"[{""start"": 0, ""end"": 8, ""text"": ""Algajale"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4698,100.0,100.0,100.0
"Ühisettevõttel on kavas hakata pakkuma portaali teenuseid , vahendusteenuseid erinevate kauplemiskeskkondade ja kliendi vahendamissüsteemide kaudu , logistikateenuseid ning tarkvara- ja tehnoloogialahendusi .",4424,"[{""start"": 0, ""end"": 14, ""text"": ""Ühisettevõttel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4753,100.0,100.0,100.0
Finaalnelikusse pääsu soosikute hulka kuuluvad kindlasti mõlemad Venemaa klubid .,4428,"[{""start"": 0, ""end"": 37, ""text"": ""Finaalnelikusse pääsu soosikute hulka"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4788,100.0,100.0,100.0
"Itaalia üleujutustes on hukkunud vähemalt 12 inimest , 15 inimest on teadmata kadunud .",4433,"[{""start"": 0, ""end"": 20, ""text"": ""Itaalia üleujutustes"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4808,75.0,100.0,75.0
Eelmise nädala lõpus polnud Estonias ühtegi gripihaiget .,4436,"[{""start"": 0, ""end"": 20, ""text"": ""Eelmise nädala lõpus"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,4818,100.0,100.0,100.0
Kuuel aastal järjest ( 1987-1992 ) tõi Delta Lanciale autofirmade tiitli .,4459,"[{""start"": 0, ""end"": 34, ""text"": ""Kuuel aastal järjest ( 1987-1992 )"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5112,100.0,100.0,100.0
Meistrivõistlustel jagab Nybit Polarise ja BC Tallinnaga kolmandat kohta .,4461,"[{""start"": 0, ""end"": 18, ""text"": ""Meistrivõistlustel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5133,100.0,100.0,100.0
"Ministrite järsu palgatõusu vastu on protestinud ka Mõõdukate fraktsioon , kuigi on tunnistanud , et palgatõus on vajalik .",4462,"[{""start"": 0, ""end"": 33, ""text"": ""Ministrite järsu palgatõusu vastu"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5155,86.7,100.0,86.7
""" Igal juhul ei saanud see olla lasti nihkumise süü .",4467,"[{""start"": 2, ""end"": 12, ""text"": ""Igal juhul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5250,88.9,100.0,88.9
"Kogu Lõuna- ja Kesk-Eestile on see ühendus pealinna , lennujaama ja sadamatega .",4477,"[{""start"": 0, ""end"": 27, ""text"": ""Kogu Lõuna- ja Kesk-Eestile"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5330,100.0,100.0,100.0
Vassiljevi sõnul pole viivitusel suuremat tähtsust .,4488,"[{""start"": 0, ""end"": 16, ""text"": ""Vassiljevi sõnul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5493,100.0,100.0,100.0
""" Eetika mõttes on TELE2 kampaania väga inetu , "" sõnas Starmani tegevdirektor Peeter Kern .",4490,"[{""start"": 2, ""end"": 15, ""text"": ""Eetika mõttes"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5542,100.0,100.0,100.0
""" Seda kohtumist polnud meil mingit õigust võita , "" tunnistas Miller .",4491,"[{""start"": 2, ""end"": 16, ""text"": ""Seda kohtumist"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5551,100.0,100.0,100.0
"Eestis on registreeritud 82 114 veokit , 6731 tsiklit ja 6169 bussi .",4496,"[{""start"": 0, ""end"": 6, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5647,100.0,100.0,100.0
""" Meilt on võimalik tellida ka lisateenuseid .",4497,"[{""start"": 2, ""end"": 7, ""text"": ""Meilt"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5654,100.0,100.0,100.0
"Samas peaks küll päevselge olema , et usul ja teadusel on hulk kattuvaid piirkondi , kus viljakas saab olla üksnes vastastikuses koostöös .",4508,"[{""start"": 108, ""end"": 137, ""text"": ""üksnes vastastikuses koostöös"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5771,100.0,100.0,100.0
Seoses klubi likvideerimisega 1999. aasta lõpul on kahanenud ka eelarve .,4510,"[{""start"": 0, ""end"": 47, ""text"": ""Seoses klubi likvideerimisega 1999. aasta lõpul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5776,100.0,100.0,100.0
"Ta lisas , et kinniseks ei saa rannariba siiski kuulutada ja päikesetõusust päikeseloojanguni võivad kõik seal olla .",4513,"[{""start"": 61, ""end"": 93, ""text"": ""päikesetõusust päikeseloojanguni"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5805,100.0,100.0,100.0
""" Hiljemalt novembris hakkab uus masin trükkima , "" lubas ta .",4520,"[{""start"": 2, ""end"": 21, ""text"": ""Hiljemalt novembris"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,5893,100.0,100.0,100.0
"Tsiviilkontrolliks on vajalik rahandusministeerium , mis koostab riigieelarve ja korraldab selle täitmist , kontrollides seeläbi valitsemiskulusid .",4533,"[{""start"": 0, ""end"": 18, ""text"": ""Tsiviilkontrolliks"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,6049,100.0,100.0,100.0
"Meil võib siia lisada ka riigikontrolli , mis samuti mitte ei juhi , vaid kontrollib kaitseväge .",4534,"[{""start"": 0, ""end"": 4, ""text"": ""Meil"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,6050,100.0,100.0,100.0
"Ta lisas , et sel aastal oli konkurents tihedam ja Raschinski näitas väga head mängu .",4535,"[{""start"": 14, ""end"": 24, ""text"": ""sel aastal"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,6066,100.0,100.0,100.0
"Polke teostele on iseloomulik pildiruumi jaotamine läbikumavateks kihtideks ja maaliliste , graafiliste , abstraktsete ja figuratiivsete elementide ühendamine dünaamiliseks visuaalseks tervikuks .",4537,"[{""start"": 0, ""end"": 14, ""text"": ""Polke teostele"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,6103,85.0,85.0,90.0
